smiles,qed,sas,gsk3b_score,jnk3_score,weight,logP
Cn1cc(-c2ccc(-c3ccccc3N)cc2)c2ncccc21,0.5541887161604716,2.098955616831468,0.28,0.11,299.377,4.489500000000001
CCOC(=O)c1cnc(Nc2ccc(C(N)=O)cc2)nc1-c1ccc(C(F)(F)F)cc1,0.5683565648114901,2.2434779433161705,0.4,0.29,430.3860000000001,4.181600000000002
CC1CC(O)=Nc2ccc(C#CC3CC3)cc21,0.6728311794546388,3.694305229682991,0.1,0.01,225.29099999999994,3.543300000000002
Cc1cc(-c2cnc3ccc(N)cc3n2)cc(C(=O)NCc2ccncc2)n1,0.5350412934068537,2.408718655773772,0.39,0.16,370.41600000000005,2.90742
c1ccc(-c2nc(OCCN3CCN(Cc4ccccc4)CC3)ccc2[N+](=O)[O-])cc1,0.4087104596337487,2.1796075074908163,0.09,0.01,418.4970000000001,3.8534000000000033
NS(=O)(=O)c1ccc2c(c1)CCN2C1CCC3C(CCN3c3ccc(F)cc3)CC1,0.8084680414563764,3.3709383141117923,0.12,0.02,429.56100000000015,3.673300000000003
CCOCCOc1nc(C(=O)NCc2ccc(SC(F)(F)F)cc2)cc(NC(=O)c2ccc(N3CCN(CCCF)CC3)cc2)n1,0.1293375153314596,2.985617807738153,0.05,0.04,664.7259999999998,5.167700000000004
CN(C)c1cccc(NCc2ccc3c(ccc(C(N)=O)c3F)c2)n1,0.7495818633197421,2.419086181231588,0.19,0.14,338.386,3.1509
CCCc1ncc(CC)n1Cc1ccc(NC(=O)c2ccccc2C(F)(F)F)cc1,0.5366877321309039,2.331570186584344,0.0,0.06,415.45900000000006,5.717400000000005
CC(Cc1ccc(OCc2ccccc2)cc1)(C(=O)O)S(C)(=O)=O,0.8319461627749241,2.5281806301541323,0.02,0.01,348.4200000000001,2.6959999999999997
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1c(Cl)cc(Br)cc1Cl,0.5437495950872034,2.99689872023289,0.06,0.04,451.15099999999995,5.352920000000004
Fc1cc(OCc2nc(F)nc(Nc3ccc(N4CCCC5(CC5)C4)nc3)n2)cc(F)c1F,0.4280402382633927,3.394581268526972,0.18,0.13,460.43500000000034,4.5260000000000025
C#CC(=O)Nc1cccc(-n2c(NNNCCC(C)C)nc3ccc(C#N)cc32)c1,0.2626724255455614,3.1393250734621727,0.16,0.0,401.4740000000001,2.9360800000000005
OC1(c2ccccc2)CCN(C(=O)c2ccc(Cc3ccccc3)cc2)CC1,0.7383466155356881,1.9421291206476528,0.0,0.0,371.4800000000001,4.401200000000004
CCN(CCN1CCC(CC#N)(n2cc(C(=N)O)c(Nc3ccc(F)cc3)n2)C(C#N)C1)C(C)=O,0.3694376544366521,4.309892739030827,0.15,0.09,480.54800000000023,2.972030000000001
Cn1c2c(c3cc(S(=O)(=O)c4ccccc4Br)ccc31)C1CCCC1C2,0.559819861568697,3.376372224688806,0.01,0.02,430.3670000000002,5.213400000000004
Cc1cc(C)nc(N2CC3CN(C(=O)c4ccccc4-c4ccccc4)CC3C2)n1,0.6699007558992426,3.0151750803871664,0.03,0.0,398.51000000000016,3.968840000000003
CC(=O)n1cc(C(=O)c2cncc(OC)c2)c2ccc(-c3ccc(Cl)cc3OC)cc21,0.400277538719085,2.5128639158039903,0.15,0.04,434.8790000000002,5.265000000000004
O=S(=O)(Cc1cccc(CCN2CCC3(CCc4ccccc43)CCCC2)c1)NO,0.6869382887055477,3.484423941155158,0.03,0.02,428.5980000000001,3.797900000000002
COCCCN1CC(C)N(C(=O)N2Cc3c([nH][nH]c3=NC(=O)c3ccc(F)cc3)C2(C)C)CC1C,0.6354603282696593,4.123383619284594,0.01,0.04,486.59200000000027,2.8248000000000015
CN1OC2(NC1=N)c1cc(-c3cccc(O)c3)ccc1CC21CCc2ccc(O)cc2CC1,0.4484084340396315,4.759105410694675,0.13,0.02,441.53100000000035,4.440470000000003
N#Cc1cc(C2=NS(=O)(=O)c3ccccc3N2)ccc1O,0.8358338690072142,2.749166175842861,0.25,0.03,299.31100000000004,1.8248799999999998
CN(C)Cc1cnc(-c2ccc(C3=Nc4cc(O)c(O)c(C(C)(F)F)c4O3)cc2)cn1,0.452592667596515,3.020900841348372,0.18,0.06,426.4230000000001,4.536300000000004
Cc1ccc(C(=O)NC(CS(C)(=O)=O)C(=O)N2CCC(C(=O)O)CC2)cc1,0.7206592843521864,2.6149278736425217,0.01,0.0,396.4650000000002,0.4612200000000006
CC(C)c1nc(C(N)=O)c(Nc2ccccc2Cl)nc1N(C)C,0.8775892684074684,2.602909251882023,0.11,0.21,333.82300000000015,3.161900000000002
Cc1cc(Oc2ncc(C(=N)O)cc2C#N)ccc1-c1c(F)cnn2cc(C3CC3)cc12,0.3332872637709571,3.20593866547286,0.14,0.04,427.4390000000002,5.268570000000003
Cc1cc(N=S2(C)CCCC2)cc2ncnc(Nc3ccc(C(=O)N4CCN(C5CC5)CC4)c(F)c3)c12,0.4681573009365518,3.621528149264109,0.27,0.23,522.6940000000003,4.866120000000004
CC(C(=O)NC(C#N)Cc1ccc(C(F)(F)F)cc1)c1ccc(F)c(Cl)c1,0.7316749657198879,3.0968434841790504,0.01,0.03,398.78700000000003,4.8524800000000035
COCC(N=C(O)Nc1cc2[nH]nc(OC)c2cn1)c1ccc(Cl)cc1,0.4505770744427945,3.5314331840836424,0.34,0.09,375.81600000000003,3.3335000000000017
CC(c1nc2c(cnn2C2CCCCC2)c(=O)[nH]1)N1CC(=O)N(c2cccc(C#N)c2)C1=O,0.6149325181812411,3.5115680115711623,0.22,0.07,445.4830000000002,3.0262800000000007
CC(C)=CCOCc1cccc(C2(O)CCN(C(C)=O)CC2)c1,0.6707353206063725,2.5387772729738334,0.04,0.0,317.4290000000001,2.9993000000000016
CN1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,0.8515983177530976,1.883551573496053,0.01,0.0,324.8330000000001,2.4293000000000005
N=C(O)c1cccc(-c2ccc(C(=O)NC(c3cc(F)cc(F)c3)c3nccs3)s2)c1,0.2630859962780654,3.20045764864763,0.15,0.06,455.5110000000001,5.552570000000002
Cc1ccc(C(C)NCC(O)C(Cc2cc(F)cc(F)c2)NCC(O)=NC(C)c2ccc(Cl)cc2)cc1,0.1750856975306148,3.899351379301532,0.0,0.0,530.0590000000002,5.8567200000000055
OC1C(CC1Cc2ccccc2C=CCC1Br)OC(S)=NS(=O)(=O)CCCC1O,0.3731747798084298,5.983569238822939,0.03,0.01,504.4680000000002,2.932200000000002
COc1cc2c(Nc3ccc(C)c(CC(=O)NC4C5CC6CC4CC(O)(C6)C5)c3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1,0.2513067849132009,4.899446554533712,0.17,0.13,652.8399999999998,4.781700000000004
C=CC(=O)N(Nc1ccc(S(=O)(=O)N2CCN(C(=O)CO)CC2)cc1)C1CCCC1,0.4832113560004148,2.763064142628302,0.01,0.01,436.53400000000033,0.7959
Cc1cc(-n2cc(C(C)N(CCO)CCCO)nn2)ccc1C(=O)NC1C2CC3CC1CC(O)(C3)C2,0.3957408916689693,5.112458370427911,0.02,0.07,497.64000000000027,1.982819999999999
NC(=O)c1cncc(Oc2ccc3[nH]c(-c4ccnc(NC5CCOCC5)n4)nc3c2)c1,0.423130840006463,2.7575026589262155,0.43,0.41,431.45600000000024,2.897000000000001
CCc1nn(Cc2ccccc2)c2cc(NC(=N)c3ccccc3NC(=O)c3ccc(C#N)cc3)ccc12,0.1831857736412122,2.606305896956753,0.09,0.09,498.5900000000002,6.2084500000000045
CC1CC(O)(C#Cc2ccc3c(c2)-n2nc(C(=N)O)cc2COc2ccncc2O3)CC(O)C1O,0.2031920791658718,5.221902873978139,0.13,0.05,476.48900000000026,2.06967
N#CC1CCCN1C(=O)C(N)Cc1ccccc1Cl,0.9145237335977112,2.9317062396095075,0.06,0.0,277.755,1.7243799999999994
O=C(O)c1ccccc1S(=O)(=O)N1CCC(NC(=O)Nc2cnc3ccc(-c4ccccc4)cc3c2)CC1,0.3348823711421012,2.39900766766311,0.1,0.07,530.606,4.574800000000003
COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCC(N4CCC5(CCc6ccccc6O5)CC4)C(=O)O3)cc2)cc1,0.3585654257545227,4.314466439441113,0.02,0.01,620.7240000000004,4.027700000000003
CSc1cccc(C(=O)N2CCCC3CCCC(NC(=O)c4ccccc4O)C32)c1,0.7175495011280868,3.308044575292471,0.04,0.0,424.56600000000003,4.317400000000005
O=S(=O)(Nc1cccc(Cc2cc3nccc(OCCN4CCOCC4)c3[nH]2)n1)c1ccccc1,0.3687987842907842,2.787490612453258,0.2,0.12,493.58900000000034,3.060500000000001
CCC1(c2ccc(Cl)cc2)CC(=O)C1c1ccc(C)cc1,0.774458881021301,3.0949763094964213,0.0,0.02,298.81300000000005,5.052820000000004
N=c1c(O)cc(N2CCSC2)nc2c(NC3CCNCC3)cccc12,0.6732376357407365,3.2479231012978227,0.17,0.02,357.4830000000001,2.0944699999999994
CCN(CC)CCCOc1ccc(-c2ccnc3c(C(=O)NCCc4ccccc4)c(O)ccc23)c(C(C)=O)c1,0.1625475898690258,2.654429823530382,0.12,0.01,539.6760000000004,5.893200000000007
O=C(NCc1ccccc1)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,0.5888150422779627,1.625809393790682,0.01,0.0,379.8470000000001,4.914000000000003
CC(C)S(=O)(=O)NCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,0.7813477894789004,2.5417097520380985,0.04,0.03,386.56100000000004,4.0359000000000025
COc1ccc(CCNC(=O)C2CCC(N3CC(NC(=O)CNc4ccc(C(F)(F)F)cn4)C3=O)CC2)cc1,0.3946772649910228,3.117603000770877,0.05,0.02,547.5780000000002,2.765600000000001
BrB(O)c1cccc(Nc2nc(Nc3ccc4c(c3)OC(F)(F)O4)ncc2C(F)(F)F)c1,0.3422573378422995,3.203745147754624,0.61,0.47,517.0170000000002,4.386500000000001
O=C(Nc1cccc(C(F)(F)F)c1)c1ccnc(N2CCCC(C(=O)O)C2)c1,0.8286391101023083,2.607276887771372,0.09,0.01,393.3650000000002,3.6537000000000015
Cn1nc(C(C)(C)C)cc1C(=O)NC1(c2n[nH]c3ccccc23)CC1,0.7712362902622254,2.8799294970462093,0.18,0.02,337.42700000000013,3.0130000000000017
COC(=O)CCC1c2ccc(-c3ccc(CC(C#N)NC(=O)C4NC5CCC4C5)cc3F)cc2CCC1N,0.4607716152078333,5.15189986215943,0.17,0.1,518.6330000000003,3.4943800000000014
COC12CCC3(CC1COCc1ccccc1)C1Cc4ccc(C(=N)O)c5c4C3(CCN1CC1CCCC1)C2O5,0.3262273880624025,6.299856831834631,0.02,0.02,542.7200000000005,5.791470000000006
N#CN=C1N(Cc2ccc(F)c(F)c2)C(=O)C(C=CS(=O)(=O)c2ccccc2C(F)(F)F)S1,0.4514175309343409,3.785974885548249,0.05,0.01,501.4580000000001,4.2522800000000025
COc1ccc(N2CCN(C)CC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0.4942890424262374,2.6195165811056143,0.36,0.39,449.94600000000014,3.9487000000000023
CC(=O)N1CCC(CN2CCC(n3cc(Oc4ccc(Cl)cc4)ccc3=O)CC2)CC1,0.6948715307448979,2.4678253976386983,0.02,0.0,443.9750000000003,4.189400000000003
CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(N)=O)CC1,0.4988001492155018,2.658874922246508,0.02,0.0,372.4220000000001,0.35910000000000253
CSc1ccc(N2C(=Nc3ccccc3OC(F)(F)F)C2=O)cc1,0.6745128729403443,2.694590094460743,0.03,0.0,352.33700000000005,3.5660000000000016
CN(Cc1cccc(C(=O)O)c1)c1c(Cl)ccc(Cl)c1Cl,0.7950708204893091,2.167484106262128,0.01,0.0,344.625,4.9814000000000025
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCN(C2CCCC2)CC1,0.7703489948667761,2.560573863445269,0.0,0.0,405.56400000000036,2.1741
O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC1CN1CCCC1,0.8393079829786252,2.5491505807917285,0.04,0.01,340.3890000000002,3.3347000000000016
NC(=O)c1ccc(C=C2C(=O)Nc3ccc(C(=O)O)cc32)cc1F,0.7503869491992272,2.286297139654355,0.6,0.26,326.283,2.1155
COc1ccc(N(CC(C)O)C(=O)CN2CCC3(CC2)CC(Sc2ccccc2C)CO3)cc1,0.607928584118919,4.069988929988314,0.01,0.0,484.66200000000026,4.133220000000003
CCc1cc(C)nc(SC)c1CC#CCOc1ccc(S(=O)(=O)c2ccccc2)cc1,0.3680761569960213,2.690583423882119,0.04,0.01,451.61300000000006,5.132020000000005
Cc1ccc(CN(C)C)cc1S(=O)(=O)NC(=O)c1ccc2[nH]c3c(c2c1)CN(C)CC3,0.6371563387524107,2.564360948682898,0.02,0.0,440.5690000000003,2.644520000000001
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,0.4396718614952059,2.711483478883297,0.23,0.16,415.49700000000007,4.595600000000004
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1,0.295307880260467,3.468898980036098,0.33,0.29,526.5400000000003,5.941320000000005
Cc1cc(=N)[nH]c(C)c1CN=C(O)c1cn(Cc2cccc(Cl)c2)nn1,0.4748467384499,3.1859506696533346,0.07,0.0,370.84400000000005,2.909010000000001
Cc1ccc(Cl)cc1NC(O)=Nc1ccc(Cn2nc(CC(O)C3COc4ccc(Br)cc4O3)c3c([N+](=O)[O-])ccnc32)cc1,0.0713082523988772,4.049175386477989,0.02,0.07,693.9420000000001,6.513120000000005
CC(C)N1C(=O)C(NC(=O)C(Cc2ccccc2F)NC(=O)c2ccccc2-c2ccccc2)CCc2ccccc21,0.2885091464903325,3.1854552419315585,0.02,0.02,563.6730000000002,5.706400000000006
O=C(O)C(CC1CC1)N1CC(CN=C(O)c2cnc(-n3ccnc3)c(N3CCC3)c2)C(c2ccc(Cl)cc2)C1,0.2854044649762144,4.158389439673603,0.05,0.02,549.0750000000003,4.404300000000003
Cc1ccc(-n2nc(C3CCN(S(=O)(=O)c4ccc(C#N)cc4)CC3)cc2N=C(O)c2cnn3cccnc23)cc1,0.2385275406420551,3.1389362914281307,0.08,0.01,566.6470000000002,4.299700000000003
COCCS(=O)(=O)N1CCC(n2cc(Cl)c(=Nc3nccs3)[nH]2)C(c2ccc(Cl)cc2)C1,0.5170102814522329,4.140094975896196,0.1,0.02,516.476,3.8187000000000024
Cc1cccc(C(=O)N2CCc3ccc(C(F)(F)F)cc3N(CC(=O)NCC(F)(F)F)CC2)n1,0.6686606652904022,2.616602928651304,0.03,0.01,488.4320000000002,3.592220000000002
CCc1ccc(-c2cc(C(=N)O)c3n(c2=O)CCO3)cc1,0.6707753868277337,2.735909070236604,0.1,0.02,284.315,2.3534699999999997
Cc1ccc(C(=O)Nc2cccc(N3CCN(C(=O)Nc4ccccn4)CC3)c2)cc1Cl,0.6073860758847276,2.1107062240012877,0.03,0.07,449.9420000000001,4.649820000000004
CNC(C)(C)C(=O)NC1CCCCC2CC3CCN(C(=O)OCc4ccccc4)CC3N2C1=O,0.6905612119254022,3.786394367657504,0.01,0.0,470.61400000000015,2.6713999999999993
COC1COc2cccc(c2)C1C1C(=O)N(c2cccc(C#N)n2)C1=O,0.6176759395900762,4.477066103365096,0.16,0.0,349.3460000000001,1.6338799999999998
CC(C)n1cc(-c2cnc(N)nc2)c(-c2ccc(F)cc2)n1,0.8048888703110048,2.416607476293457,0.39,0.11,297.337,3.3093000000000012
O=C(Nc1cnccc1)C1CCCCC1NCc1cncnc1,0.8842885204814313,3.070552460504226,0.03,0.02,311.38899999999995,2.1587000000000005
N=C(N)c1cccc(OC2CC3CCN(C(=O)C(COCc4ccccc4)NC(=O)Cc4ccccc4)CC3C2)c1,0.2453581149880942,3.686372017305194,0.0,0.0,554.6910000000001,3.9208700000000016
Cc1cccc(C#Cc2cccc(C(C)N3CCCCC3C)c2)c1,0.6766581575353662,3.0475485212272773,0.03,0.01,317.47600000000006,5.330220000000005
Cc1cc(N2CCOCC2)nc2ccc(NC(=O)C(C#N)N3CCCC3CO)cc12,0.774428657393556,3.5215260026004787,0.04,0.0,409.49000000000024,1.6671999999999991
Cc1ccc(N=C(O)c2cc(C#N)cc(C3CC3)c2)cc1-c1nnc(C(C)C)o1,0.4577539486619208,2.899892271948575,0.04,0.01,386.45500000000015,5.553800000000004
COc1ccc(C(=O)NC(CC(=O)O)c2ccc(F)cc2)nc1N1C(=O)NS(=O)(=O)c2ccccc21,0.4347453944989908,3.290914026536507,0.02,0.01,514.4910000000002,2.725100000000001
Cc1cccnc1-c1ccc(NC(=O)Nc2ccc(Cn3ccnc3)cc2)cn1,0.5359630400586677,2.297841573104936,0.13,0.02,384.4430000000001,4.340820000000002
CCC(C)C(O)C(=O)Nc1ccc(-c2ccnc(N3CCC(F)CC3)n2)cc1,0.7952863279247422,3.181630547789596,0.18,0.07,386.4710000000002,3.4274000000000022
Cc1cc(C(=O)NCCCN2CCC(Cc3ccncc3)CC2)nc(C)n1,0.7617642755826735,2.3413164943824007,0.08,0.01,367.4970000000001,2.563040000000001
CCS(=O)(=O)c1cccc(C#Cc2cc(CC(C)c3ncc(C)cc3N)oc2CO)c1,0.5697487870498044,3.744555253949306,0.08,0.04,438.5490000000002,3.597120000000002
Cc1[nH]nc(N)c1-c1nn2cc(-c3cccc(F)c3)cc2n1C(C)(C)C,0.5727957246850204,3.1485717971559675,0.43,0.03,352.41700000000014,3.9776200000000026
CCN=C(O)C(C)c1ccc(Nc2nccc(-c3cnc(N4CCC(F)C4C(C)O)c(C#N)n3)n2)cc1,0.3069742654085447,4.524413400327558,0.48,0.23,504.5700000000002,3.9263800000000026
Cc1ccc(C#Cc2c(C)c3cc(F)c(F)cc3nc2NC2CC2)cc1,0.6515657406973554,2.5576729035837875,0.08,0.01,348.3960000000001,5.103940000000003
CCCc1cc(C2C(C(=O)O)C2)c(OCC2CCC(C)CC2)c(CC)n1,0.7101957266405008,3.5005343669153337,0.09,0.01,359.5100000000001,4.9897000000000045
CC1OCC(=O)C2C=CC(C)C(C=C(NO)c3ccccc3)C12,0.6650154738456986,4.534500912558286,0.12,0.05,313.397,3.0486000000000013
N=C(N)c1ccc2[nH]cc(CC3CCC(N4CCn5cc(C(F)(F)F)cc5C4=O)(C3)C3CC3)c2c1,0.3551790859678158,4.110903931961607,0.07,0.04,483.5380000000002,4.919670000000004
CC(C)(C)Nc1ccc(-c2nc(-c3cccc4occ(CCCC=CC(=O)O)c34)no2)cc1Cl,0.2074488368654588,2.954845996269171,0.09,0.06,479.9640000000003,6.9771000000000045
O=C(c1ccc(Cl)c(Cl)c1)N1CCCCN1C(=O)C12CC3CC(CC(C3)C1)C2,0.6596227158072306,3.77218005066638,0.01,0.0,421.3680000000003,5.189400000000005
COC(=O)N1CCC1C(=O)Nc1cc(-c2ccncn2)c(-c2ccc(F)cc2)nc1Cl,0.6187079584822046,3.0930586975986785,0.38,0.2,441.85000000000014,3.777300000000002
COc1cc(C)c2nc3[nH]nc(C)c3c(C(F)(F)F)c2c1,0.743445907346459,2.8383181143592946,0.24,0.01,295.264,3.755340000000002
COc1cc(-c2cc(C)c(F)cc2Cl)ccc1-n1c(C)cccc1=O,0.665672932642921,2.2622866876816587,0.1,0.05,357.81200000000007,4.9224400000000035
Cc1cccc(C)c1OC(=O)CC#Cc1cccc2ccccc12,0.3855538356602564,2.324707720377978,0.0,0.01,314.384,4.803840000000004
COc1cc2c(cc1OC)CN(C(=O)C1CCCN1C)C2c1cccc(OC)c1,0.7766912740086405,3.0590996044163683,0.0,0.01,396.4870000000001,3.2382000000000017
O=C(O)C1CCCN1C(=O)c1ccc(Cn2nc(-c3cccc(Br)c3)c3c(N)ncnc32)cc1F,0.3959537204761507,3.0572940567856097,0.23,0.1,539.3650000000002,3.7146000000000017
CCc1cc(-c2ccc(O)c(F)c2)nc(=O)n1C,0.8820586804431119,2.49603960181609,0.15,0.01,248.25699999999998,1.8543999999999998
CC1CN(Cc2cc(-c3ccccc3Cl)ccc2F)CCN1c1ncc(C(=O)O)cn1,0.6359006885667474,2.876459222074205,0.12,0.07,440.90600000000023,4.345000000000003
CC(=O)NC(CNC(=O)NC12CC3CC(CC(C3)C1)C2)c1ccc(C(=O)NO)cc1,0.3622045411807308,4.134322720520997,0.01,0.0,414.50600000000014,2.250799999999999
C=C(C)CN1C(=O)N(C)C(CC(C)(O)C(Cc2cc(F)cc(F)c2)C(O)C2(CN(C)C)CCC2)C(c2ccc(F)cc2)S1(=O)=O,0.3176666994746406,5.082285308358888,0.12,0.03,651.7920000000004,4.879700000000005
O=C(O)C1CCCN1S(=O)(=O)c1ccc(-c2cc3ccccc3o2)cc1,0.7598890206791281,2.5275159283663857,0.08,0.0,371.4140000000001,3.337500000000002
N#CC1CCC2C3CN(Cc4ccc(Cl)cc4)CC3(Cc3ccccc3)CC12,0.6817712434815562,3.946685823805496,0.02,0.01,390.9580000000002,5.570580000000005
Cn1ccc2cc(F)cc(Oc3cccnc3NC(=O)c3csc4cc(OCCN(C)C)ccc34)c21,0.2844719627429694,2.9009950482235727,0.17,0.05,504.5870000000004,5.912100000000005
O=C1CN(c2ccccn2)CCN1S(=O)(=O)c1ccc(Br)cc1OC(F)(F)F,0.6701508415423613,2.65424111109623,0.05,0.0,480.262,2.7802000000000016
CN(C)CC(=O)Nc1ccc(C(=O)O)c(Nc2ccc(C=O)cc2CN2CCOCC2)c1,0.5095046562940928,2.473675588549783,0.0,0.02,440.50000000000034,2.273199999999999
CCCOc1ccc(C(=O)N2CC3CNCC3C2C(=O)OC)cc1-c1nc2cc(C)c([nH]1)C2=O,0.5798265569145273,4.922218586950497,0.05,0.02,464.5220000000002,0.02340000000000214
CCCc1c(C(=O)OCC)cc(-c2ccc(S(C)(=O)=O)cc2)n1C,0.7511893573918518,2.3605265318006694,0.03,0.0,349.4520000000001,3.224800000000002
COc1ccccc1C(=O)NC(=NC1CCCCC1)c1cc(-c2noc(C)n2)c(F)c(OC)c1,0.4172711992939656,2.8622906879820977,0.06,0.04,466.5130000000002,4.710620000000003
CC(C)c1ccc(CCC(SCCc2ccccc2)C(=O)NO)cc1,0.5095435464311568,2.711883017821896,0.0,0.02,357.519,4.592500000000003
CCOc1ccccc1N1CCN(CCCCc2cn(-c3ccc(F)cc3)nn2)CC1,0.4879021068475831,2.26122982363621,0.04,0.0,423.53600000000006,3.950000000000003
Cc1cccc(Oc2ccc(S(N)(=O)=O)cc2)c1,0.9242073239948324,1.6245009644534534,0.02,0.0,263.318,2.4347200000000004
COC(=O)C1CCC(c2cc3cc(C4(C(=N)O)CCC4(C)C)ccc3o2)=NN1,0.4242033199113805,4.259655909185745,0.06,0.03,383.44800000000015,3.6549700000000023
CCCCCc1cc2c(nn1)CN(C(C)C(N)=O)C2c1ccc([N+](=O)[O-])cc1,0.4256372016472583,3.629528098534857,0.04,0.0,383.45200000000006,2.896300000000001
CC1(C)CCC(N2CCC3(CC2)C(=O)NCN3c2ncc(F)cn2)c2ccc(F)cc2O1,0.7690168809630031,4.084727478486555,0.18,0.09,443.4980000000001,3.175600000000001
CN(N=Cc1ccc2c(c1)OCc1ccccc1N2)c1cc(OCC(F)(F)F)ccc1Cl,0.3531660120774222,2.87469597739171,0.07,0.01,461.8710000000001,6.387400000000004
COc1cccc(OC)c1C1(CO)CC(=Cc2ccc(OC)c(OC)c2)C(=O)O1,0.5650856508738578,3.1282209838935757,0.04,0.01,400.4270000000002,2.9391000000000016
C=CC(O)=NCCCc1ccccc1OCCCNCC(O)CNC(=O)N(C)Cc1ccc(C(F)(F)F)cc1,0.141391166897206,3.410693685315689,0.04,0.03,550.6220000000003,4.3415000000000035
NCCCOc1c(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)ccnc1C(F)(F)F,0.5363879193675524,2.610876755840753,0.14,0.09,425.304,4.238200000000002
NC1CCCN(c2ccn3ncnc(C(F)(F)c4cccc(F)c4)c23)C1,0.779294265592293,3.4441874460379047,0.15,0.03,361.37100000000004,2.9360000000000017
CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3cccc(Cl)c3)s2)cc1,0.3022084901402302,2.446219474659337,0.03,0.08,513.0400000000001,6.2306000000000035
COc1cc(CNC(=O)NC2CCCN(Cc3ccc(F)cc3)C2=O)ccc1O,0.6938310062158086,2.607505891127264,0.05,0.01,401.43800000000005,2.530300000000001
CC(C)n1cc(-c2cc(C3CN(C(=O)c4ccc(C(=O)O)c(NCC5CCCO5)c4)CC3)ncn2)cn1,0.4744759547114777,3.590307070893367,0.17,0.05,504.5910000000003,3.839800000000003
NS(=O)(=O)NCC1CCCC1,0.6366709639511842,2.2072003362972303,0.01,0.0,178.25699999999995,-0.030300000000000216
CNCCc1cccc(CC(NS(=O)(=O)c2cccc(F)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c1,0.4681012544856453,2.8892609084906056,0.0,0.01,526.6560000000003,0.5810000000000013
CCC(c1cc(CN)cc([N+](=O)[O-])c1)N1CCC(N(CCN2Cc3cccc(Cl)c3N(C)C(=O)c3ccccc3)C2=O)C1=O,0.2518191228917556,3.8689029521941,0.04,0.01,619.1220000000004,4.973300000000005
CC(C)(C)NC(=O)C1CN(Cc2cccc(-c3ccccc3)c2)CCN1CC(O)C(F)(F)F,0.6865041192972318,3.197666417528977,0.05,0.0,463.54400000000015,3.677700000000003
N#Cc1ccc(OC2CN(c3ccc(OC4CCC4)cc3)C2)cc1Cl,0.7973939502735866,2.3140921895894278,0.03,0.02,354.837,4.410580000000004
Fc1ccc(-c2cc(N(Cc3ccccc3)C3CCCCC3)nc3c2cnn3-c2cccc(Cl)c2)cc1,0.2305663223449343,2.5406040017827163,0.13,0.11,511.0440000000002,8.219300000000006
COc1cc(-c2nnnn2C)ccc1-c1nc2c(C)nn(C3CC3)c(=O)c2[nH]1,0.5734716638915516,2.8434762885769764,0.2,0.02,378.39600000000013,1.6290199999999997
CCCn1c(=O)c2c(nc3ccc(-c4cccc(OC)n4)cn32)[nH]c1=O,0.6051223558610672,2.776115768049939,0.14,0.01,351.36600000000004,1.8180999999999994
COCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,0.8228070104168453,1.9042820054074097,0.0,0.0,339.39500000000004,2.6105
Cc1cccc(N2C(=O)c3cc(-c4ccccc4Cl)ccc3C2=O)c1,0.6035072591590398,1.906404865645765,0.05,0.01,347.8010000000001,5.116020000000003
CNC(=O)c1cccc(-c2ccc3c(Nc4ccc(Nc5ccc(C)[nH]5)nc4)cccc3n2)c1,0.2641269189955682,2.649772700814625,0.27,0.4,448.5300000000001,5.780120000000004
O=C(O)CCCCCOc1cccc2cn(-c3ccc(Cl)cc3Cl)nc12,0.523828232383369,2.331173356407527,0.06,0.04,393.2700000000001,5.356100000000003
COc1ccc(S(=O)(=O)N(CC(C)C)CC(=O)NO)cc1,0.5740676231476441,2.09971807098162,0.0,0.0,316.37899999999996,0.8472999999999998
N#Cc1ccc(-c2cc(O)cc(Cl)c2Cl)cc1C(=O)NCC1CCCC1,0.7589392164985752,2.459977856165452,0.12,0.05,389.28200000000027,5.157680000000003
COc1ccccc1C=C1c2ccccc2C=NN=C1Nc1ccccc1,0.7124119552679946,2.519634807991869,0.06,0.09,353.42500000000007,5.093900000000004
OCCN1Cc2ccc(-c3cccc4[nH]c(=O)c(=O)n(C5CCOCC5)c34)cc2CC1c1cccc(F)c1,0.3934296250502238,3.4159987580859026,0.14,0.07,515.5850000000004,3.9391000000000025
