SMILES,Title,Rationale1,Rationale2,Core1,Core2,SA,QED,Weight,LogP,RotBond,Filtered,docking_pred1,docking_pred2,total_score,6Y9S_SP,4WHZ_SP,TPSA,HBA,HBD,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cccc(-c2ccnc(Nc3ccccc3)c2)c1,AIxFuse|_C0_A3S95_R13|_C7_A3S0_R1,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1ccccc1,c1ccc(Nc2ccccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.633810403341977,0.3734384103071624,457.49300000000017,4.707100000000002,5,True,10.160016059875488,10.208046913146973,187.36975160753403,-10.7734093442501,-9.17696464825878,88.39,6,2,CHEMBL3099840,0.6199629934210527,CHEMBL4845770,0.6924430755692443,0.20652173913043478,0.13333333333333333
OCC(O)Cc1cccc(C2=C(c3ccnc(Nc4nccs4)c3)C(=O)NC2=O)c1,AIxFuse|_C0_A3S0_R38|_C7_A3S0_R23,OCC(O)Cc1cccc(C2=CC(=O)NC2=O)c1,c1ccc(Nc2nccs2)nc1,O=C1C=CC(=O)N1,Nc1ccccn1,3.220962255714795,0.4276346441218064,422.4660000000001,1.7445999999999997,7,True,10.311240196228027,11.460867881774902,229.4501197662239,-11.0466628885433,-11.9011165324118,124.44,8,4,CHEMBL516261,0.6312770689453353,CHEMBL507249,0.642537980339589,0.16304347826086957,0.1411764705882353
Cn1cc(C2=C(c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)C(=O)NC2=O)c2cc(Br)ccc21,AIxFuse|_C0_A2S0_R21|_C7_A3S0_R0,Cn1cc(C2=CC(=O)NC2=O)c2cc(Br)ccc21,C1CN(c2ccc(Nc3ccccn3)cc2)CCO1,O=C1C=CC(=O)N1,Nc1ccccn1,2.760047411909415,0.3515194276640903,558.4360000000001,4.483200000000003,5,False,8.844083786010742,12.263176918029783,171.5652969727523,-9.11955265396353,-11.7643116096777,88.49000000000001,7,2,51159551,0.5768099963248805,CHEMBL3099962,0.7109870046181935,0.21782178217821782,0.4473684210526316
O=C(Nc1cc(-c2ccn(-c3cccc(C4=C(c5coc6ccccc56)C(=O)NC4=O)c3)n2)ccn1)C1CCOCC1,AIxFuse|_C0_A3S0_R0|_C7_A3S85_R12,O=C1C=C(c2coc3ccccc23)C(=O)N1,O=C(Nc1cc(-c2ccn(-c3ccccc3)n2)ccn1)C1CCOCC1,O=C1C=CC(=O)N1,Nc1ccccn1,3.0219528292052704,0.29080370284829216,559.582,4.612800000000004,6,True,10.213933944702148,9.999885559082031,121.46322017014435,-10.7944567021743,-10.5871426532126,128.35,8,2,50374906,0.5165745856353592,CHEMBL4869300,0.5858205610827283,0.22,0.175
CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(Cl)c3)cc12,AIxFuse|_C35_A0S0_R7|_C10_A3S0_R0,CCCC(=O)Nc1n[nH]c2ccccc12,Clc1ccccc1,c1ccc2[nH]ncc2c1,Clc1ccccc1,2.0921255549889555,0.7379281894013461,313.78800000000007,4.621900000000003,4,True,9.748729705810549,9.314525604248049,223.6546906796575,-9.63492497948324,-9.31725400026923,57.78,2,2,CHEMBL260329,0.8215787770947913,CHEMBL1288966,0.575674855929633,0.5,0.18840579710144928
O=C1C=C(c2ccc3cc(-n4c(-c5ccnc(Nc6ccccn6)c5)n[nH]c4=O)ccc3c2)C(=O)N1,AIxFuse|_C0_A3S0_R103|_C7_A3S62_R43,O=C1C=CC(=O)N1,O=c1[nH]nc(-c2ccnc(Nc3ccccn3)c2)n1-c1ccc2ccccc2c1,O=C1C=CC(=O)N1,Nc1ccccn1,2.9627061204523137,0.33274270100829234,475.46800000000013,2.9541999999999993,5,True,9.8305082321167,8.934993743896484,94.91675656750267,-9.8190897238462,-8.63005658494784,134.66,8,3,CHEMBL2048664,0.5875465090829504,CHEMBL1784089,0.5664342940380813,0.15053763440860216,0.08737864077669903
CC(=O)Nc1cc(-c2ccnc(C3=C(c4ccccc4)C(=O)NC3=O)c2)ccn1,AIxFuse|_C0_A2S0_R8|_C7_A3S13_R27,O=C1C=C(c2ccccc2)C(=O)N1,CC(=O)Nc1cc(-c2ccncc2)ccn1,O=C1C=CC(=O)N1,Nc1ccccn1,2.4958054219846186,0.6737149189924136,384.3950000000001,2.6692,4,True,9.989302635192873,10.149433135986328,297.9602017910438,-10.4007495478463,-9.25665033644442,101.05,5,2,CHEMBL4457096,0.5852528632093681,CHEMBL4874573,0.6316557257476294,0.3492063492063492,0.13793103448275862
Nc1ccc(Nc2cc(C3=C(c4cccs4)C(=O)NC3=O)ccn2)cc1,AIxFuse|_C0_A3S0_R39|_C7_A3S0_R38,O=C1C=C(c2cccs2)C(=O)N1,Nc1ccc(Nc2ccccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.553205489463661,0.4895468857462411,362.41400000000004,3.0361000000000002,4,False,9.522578239440918,11.20772647857666,264.63845858198744,-9.69368392814065,-11.2676507141441,97.11,6,3,CHEMBL1087380,0.6419895893580104,CHEMBL4074524,0.7059609730018712,0.23529411764705882,0.3939393939393939
NC(=O)c1ccccc1Nc1cc(-c2cccc(O)c2)ncc1C(F)(F)F,AIxFuse|_C13_A5S0_R0|_C31_A7S0_R0,Oc1ccccc1,NC(=O)c1ccccc1Nc1ccncc1C(F)(F)F,Oc1ccccc1,FC(F)(F)c1cccnc1,2.3246281156841757,0.6356617183698391,373.334,4.315500000000002,4,True,8.274897575378418,8.341008186340332,95.8599692468397,-8.72456544824657,-8.15379640857051,88.24000000000001,4,3,CHEMBL2203556,0.6438487972508591,CHEMBL1923196,0.7497607001230685,0.18072289156626506,0.5483870967741935
CC(=O)Nc1scc(C#N)c1-c1ccc2[nH]nc(N)c2c1,AIxFuse|_C35_A0S0_R4|_C21_A3S0_R3,Nc1n[nH]c2ccccc12,CC(=O)Nc1cc(C#N)cs1,c1ccc2[nH]ncc2c1,N#Cc1ccsc1,2.814597466586017,0.6754266472730146,297.3430000000001,2.7036799999999994,2,True,8.596440315246582,8.212834358215332,92.5737580912555,-8.49826500073618,-8.50234589957053,107.59,5,3,CHEMBL3401127,0.583459328696704,CHEMBL1761575,0.530001392175971,0.0898876404494382,0.1375
CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(NC=O)cc3)cc12,AIxFuse|_C46_A13S0_R0|_C0_A4S0_R2,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,O=CNc1ccccc1,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,Nc1ccccc1,2.4671448439772927,0.5785649703059134,356.81300000000005,4.190200000000002,6,False,9.890433311462402,8.73159122467041,184.45357381061345,-9.90715471300704,-8.67383868895151,86.88,3,3,CHEMBL1077213,0.8117451690821256,CHEMBL4788894,0.5570156846121238,0.7454545454545455,0.1518987341772152
CC(=O)Nc1n[nH]c2ncc(C(=O)Cc3cccc4cnccc34)cc12,AIxFuse|_C37_A0S0_R1|_C23_A9S4_R0,CC(=O)Nc1n[nH]c2ncccc12,O=CCc1cccc2cnccc12,c1cnc2[nH]ncc2c1,c1ccc2cnccc2c1,2.579976566386737,0.5539458981367834,345.3620000000001,2.889900000000001,4,True,9.03829860687256,9.283851623535156,161.3866727378505,-8.25170022304936,-9.20584988095477,100.63000000000001,5,2,14383,0.6019960079840319,695913,0.6982475355969332,0.17857142857142858,0.23529411764705882
COc1cccc(C2=C(Nc3ccc(Cl)c(C(=O)Nc4cc(-c5n[nH]c(=O)n5-c5ccc6ccccc6c5)ccn4)c3)C(=O)NC2=O)c1,AIxFuse|_C0_A2S72_R3|_C7_A0S0_R0,COc1cccc(C2=C(Nc3ccc(Cl)c(C=O)c3)C(=O)NC2=O)c1,Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1,O=C1C=CC(=O)N1,Nc1ccccn1,3.02590748681113,0.16317456346321227,658.0740000000002,5.169700000000004,8,True,9.96878719329834,10.430965423583984,70.99447767217171,-10.4962632715677,-11.6290063954578,160.1,9,4,CHEMBL562089,0.4831552999178307,CHEMBL1644631,0.5846816742877242,0.15702479338842976,0.5555555555555556
Cc1ncn(-c2ccc(Nc3cc(C4=C(c5ccn6ncccc56)C(=O)NC4=O)ccn3)cc2)n1,AIxFuse|_C0_A2S0_R100|_C7_A3S0_R3,O=C1C=C(c2ccn3ncccc23)C(=O)N1,Cc1ncn(-c2ccc(Nc3ccccn3)cc2)n1,O=C1C=CC(=O)N1,Nc1ccccn1,3.0006059179929476,0.38555283407356084,462.4730000000001,2.92922,5,True,10.069846153259276,11.955154418945312,233.5552622556876,-10.4291245493617,-11.9778992468496,119.1,9,2,310209,0.6790821771611526,CHEMBL3100085,0.8045892835347248,0.23404255319148937,0.4868421052631579
O=C1NC(=O)C(c2cccc(-n3ccc(-c4ccnc(Nc5ccccc5)c4)n3)c2)=C1Nc1cccc(Cl)c1,AIxFuse|_C0_A3S0_R9|_C7_A3S85_R1,O=C1C=C(Nc2cccc(Cl)c2)C(=O)N1,c1ccc(Nc2cc(-c3ccn(-c4ccccc4)n3)ccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.738046893414271,0.2286210160617128,532.9910000000001,5.810900000000003,7,True,9.930959701538086,9.912443161010742,97.11338320188412,-10.251159823501,-8.76553974414992,100.94,7,3,CHEMBL4787876,0.5976106194690265,CHEMBL2376931,0.6053072625698324,0.12612612612612611,0.21568627450980393
O=C1NC(=O)C(c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)=C1c1cccc([N+](=O)[O-])c1,AIxFuse|_C24_A7S18_R0|_C7_A3S0_R0,O=C1C=C(c2cccc([N+](=O)[O-])c2)C(=O)N1,C1CN(c2ccc(Nc3ccccn3)cc2)CCO1,O=[N+]([O-])c1ccccc1,Nc1ccccn1,2.6102034763460686,0.3189799631405005,471.47300000000024,3.1372000000000018,6,False,10.026567459106444,11.653746604919435,209.8466242506029,-10.3699632190913,-11.7267415663523,126.70000000000002,8,2,310209,0.6450108797015853,CHEMBL3099965,0.8298845043310876,0.24175824175824176,0.4583333333333333
O=C(Nc1cc(-c2cccc(C3=C(c4coc5ccccc45)C(=O)NC3=O)c2)ccn1)C1CCOCC1,AIxFuse|_C0_A3S95_R0|_C7_A3S0_R12,O=C1NC(=O)C(c2coc3ccccc23)=C1c1ccccc1,O=C(Nc1ccccn1)C1CCOCC1,O=C1C=CC(=O)N1,Nc1ccccn1,2.767172585645337,0.3982410868318778,493.5190000000003,4.427100000000003,5,True,9.753007888793944,9.548784255981444,144.94970812690156,-10.1638406357851,-9.52186228813065,110.53,6,2,310209,0.6423335676272719,CHEMBL3355173,0.6139454043553829,0.3448275862068966,0.17346938775510204
O=C1NC(=O)C(c2noc3ccccc23)=C1c1cccc(-c2ccnc(Nc3ccccc3)c2)c1,AIxFuse|_C0_A3S95_R32|_C7_A3S0_R1,O=C1NC(=O)C(c2noc3ccccc23)=C1c1ccccc1,c1ccc(Nc2ccccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.5880078641336137,0.35149162680925256,458.47700000000015,5.200600000000003,5,True,9.462759017944336,10.170316696166992,147.80750539792533,-10.1829710174304,-9.48472534527785,97.12,6,2,CHEMBL3099840,0.633043658183323,CHEMBL4845770,0.6697426989469113,0.25,0.125
COc1nc(-c2ccnc(Nc3ccccc3)c2)sc1C(N)=O,AIxFuse|_C6_A6S0_R1|_C5_A7S0_R0,COc1ncsc1C(N)=O,c1ccc(Nc2ccccn2)cc1,NC(=O)c1cncs1,c1ccc(Nc2ccccn2)cc1,2.3420152974493575,0.7518341429797077,326.38100000000014,3.0562000000000005,5,True,8.919590950012207,8.261528015136719,118.8492610714602,-9.21075122115862,-7.92780249636831,90.13,6,2,CHEMBL3410089,0.8521872863978127,CHEMBL254443,0.6392526114462262,0.6607142857142857,0.22857142857142856
Oc1ccc(NC2=C(c3ccnc(Nc4ccc(F)cc4)c3)C(=O)NC2=O)cc1Cl,AIxFuse|_C0_A3S0_R12|_C7_A3S0_R4,Oc1ccc(NC2=CC(=O)NC2=O)cc1Cl,Fc1ccc(Nc2ccccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.536145887941812,0.3667145200518043,424.8190000000002,3.802900000000001,5,True,9.328746795654297,10.89629077911377,177.1466288548257,-9.2540279299782,-10.274674594374,103.35,6,4,CHEMBL349810,0.6521135646687697,CHEMBL1644636,0.6662659293099302,0.391304347826087,0.21839080459770116
COCc1ccc2c(C3=C(c4ccnc(NC5CCOCC5)c4)C(=O)NC3=O)coc2c1,AIxFuse|_C0_A2S0_R101|_C7_A3S0_R2,COCc1ccc2c(C3=CC(=O)NC3=O)coc2c1,C1CC(Nc2ccccn2)CCO1,O=C1C=CC(=O)N1,Nc1ccccn1,2.890171667954249,0.5759138533245469,433.4640000000002,3.1323000000000008,6,True,9.66341781616211,11.237317085266112,288.3797682160868,-9.77481493739193,-11.1093011358828,102.68999999999998,7,2,CHEMBL522590,0.6855597365945437,784821,0.6692993343111813,0.35294117647058826,0.15454545454545454
NC(=O)c1ccc(-c2cccc(-c3cnc4[nH]nc(NC(=O)C5CC5)c4c3)c2)cc1,AIxFuse|_C37_A0S4_R4|_C2_A6S0_R0,O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,NC(=O)c1ccccc1,c1cnc2[nH]ncc2c1,NC(=O)c1ccccc1,2.3440760005378323,0.475859377760646,397.43800000000016,3.739300000000002,5,True,10.365299224853516,9.7454833984375,233.4112486142955,-10.629140031861,-8.36162978746397,113.76000000000002,4,3,CHEMBL4228654,0.6282653184061635,CHEMBL3355147,0.5771273712737127,0.17647058823529413,0.19767441860465115
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cc(-c5ccc(C)nc5)ccc4F)cc23)CC1,AIxFuse|_C3_A4S0_R10|_C32_A4S0_R0,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,Cc1ccccn1,Fc1ccccc1,Cc1ccccn1,2.63198084109705,0.3615016808199157,501.60600000000034,4.827620000000004,8,True,9.636151313781738,9.027488708496094,114.1344758377382,-10.1950582545822,-8.01122196228809,83.14,5,2,607836,0.7102664826414693,CHEMBL3393598,0.5840063202247191,0.6901408450704225,0.16101694915254236
O=C1NC(=O)C(c2cccc3cc[nH]c23)=C1c1cccc(-c2ccnc(Nc3ccc(F)cc3)c2)c1,AIxFuse|_C0_A2S6_R56|_C7_A3S0_R4,O=C1NC(=O)C(c2cccc3cc[nH]c23)=C1c1ccccc1,Fc1ccc(Nc2ccccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.690995790781983,0.2861731466113119,474.4950000000001,5.679800000000003,5,True,10.038690567016602,10.282718658447266,139.04052353239712,-10.5464186976911,-10.458484051465,86.88,4,3,CHEMBL3099840,0.6066050993776351,CHEMBL4875508,0.6220553441004012,0.20652173913043478,0.1262135922330097
CCCC(=O)Nc1n[nH]c2ccc(-c3cncc(-c4ccc(C)nc4)c3)cc12,AIxFuse|_C35_A0S3_R7|_C32_A4S0_R0,CCCC(=O)Nc1n[nH]c2ccc(-c3cccnc3)cc12,Cc1ccccn1,c1ccc2[nH]ncc2c1,Cc1ccccn1,2.4461836130387304,0.5309299108931608,371.4440000000001,4.733920000000003,5,True,10.048117637634276,9.140409469604492,202.48732837295952,-10.2113886807575,-8.99865885019932,83.56,4,2,CHEMBL175956,0.6347355769230769,CHEMBL4847784,0.5802807257788429,0.14285714285714285,0.11
NC(=O)c1ncc(-c2ccnc(NC(=O)C3CC3)c2)cc1-c1ccccc1F,AIxFuse|_C5_A5S78_R0|_C3_A6S0_R0,NC(=O)c1ccc(-c2ccnc(NC(=O)C3CC3)c2)cn1,Fc1ccccc1,O=C(Nc1ccccn1)C1CC1,Fc1ccccc1,2.3639647014299463,0.7129884410882803,376.3910000000001,3.397100000000002,5,True,8.982038497924805,9.120353698730469,167.49026742161368,-9.80932104672019,-10.1374821251867,97.97,4,2,CHEMBL3410092,0.7443150305047144,CHEMBL203792,0.659870837026719,0.4626865671641791,0.28125
COCCCn1cc(C2=C(c3cccc(F)c3)C(=O)NC2=O)c2cccnc21,AIxFuse|_C0_A2S0_R94|_C3_A3S0_R0,COCCCn1cc(C2=CC(=O)NC2=O)c2cccnc21,Fc1ccccc1,O=C1C=CC(=O)N1,Fc1ccccc1,2.5480069677395853,0.5280252736911245,379.39100000000013,2.7791000000000006,6,True,9.775550842285156,8.268190383911133,133.48420099226806,-10.0945504930542,-8.99841419211389,73.22,5,1,CHEMBL450340,0.7826956025128498,CHEMBL1644630,0.6451817950673786,0.5151515151515151,0.14130434782608695
COc1cccc(C2=C(Nc3cccc(Cl)c3)C(NC(=O)c3ccccc3)NC2=O)c1,AIxFuse|_C2_A6S201_R0|_C2_A0S0_R0,COc1cccc(C2=C(Nc3cccc(Cl)c3)CNC2=O)c1,NC(=O)c1ccccc1,COc1ccccc1,NC(=O)c1ccccc1,2.9878413466911606,0.5474425946933372,433.8950000000001,4.057700000000001,6,True,8.725408554077147,8.980000495910645,111.69496589944956,-8.12636279582739,-7.53520660602793,79.46000000000001,4,3,CHEMBL1834328,0.5394423136726443,CHEMBL1568840,0.5231513476157568,0.12380952380952381,0.13043478260869565
CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3cc(N)c(C(F)(F)F)cn3)cc12,AIxFuse|_C46_A13S0_R0|_C31_A7S0_R1,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,Nc1ccncc1C(F)(F)F,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,FC(F)(F)c1cccnc1,2.80241826953033,0.5981265540264297,397.78800000000007,4.617900000000002,4,True,9.483959197998049,8.537506103515625,142.64214168078743,-9.74704583883435,-6.97292828612329,96.69,4,3,CHEMBL1091081,0.6684650660911788,CHEMBL1784088,0.5052095666587734,0.5373134328358209,0.10869565217391304
CCC(=O)Nc1cc(-c2n[nH]c(=O)n2C2=CC(=O)NC2=O)ccn1,AIxFuse|_C0_A3S0_R103|_C7_A3S29_R19,O=C1C=CC(=O)N1,CCC(=O)Nc1cc(-c2n[nH]c(=O)[nH]2)ccn1,O=C1C=CC(=O)N1,Nc1ccccn1,3.0350174193746335,0.6453798580946111,328.288,-0.5208000000000002,4,True,8.017061233520508,9.486501693725586,104.00975374059188,-8.33305850055769,-9.56737525316962,138.83999999999997,7,3,CHEMBL4647220,0.6474265194839739,CHEMBL1644630,0.7396154410685454,0.1797752808988764,0.4925373134328358
N#CCc1cncn1-c1ccnc(Nc2cccc(F)c2F)n1,AIxFuse|_C45_A5S0_R0|_C34_A7S2_R7,Fc1ccccc1F,Nc1nccc(-n2cncc2CC#N)n1,Fc1ccccc1F,N#CCc1cnc[nH]1,2.8219439687780294,0.8010405415158022,312.2830000000001,2.7501800000000003,4,True,8.170801162719728,9.726231575012209,129.9752904907547,-8.23278310318879,-9.76419230702333,79.42,6,1,13903,0.6232148283196597,CHEMBL507249,0.6431331747919145,0.24324324324324326,0.15
NCCc1ccc(F)cc1Nc1nccc(-c2cnc3ccccn23)n1,AIxFuse|_C3_A5S0_R1|_C8_A0S0_R6,NCCc1ccc(F)cc1,Nc1nccc(-c2cnc3ccccn23)n1,Fc1ccccc1,Nc1ncccn1,2.5614090441195323,0.5788830008765008,348.38500000000005,3.1752000000000002,5,True,8.602352142333983,9.1464204788208,139.28769701953044,-9.21985239418373,-9.70620507396122,81.13,6,2,13900,0.7229308390022675,CHEMBL246543,0.6166233766233766,0.23255813953488372,0.4266666666666667
CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccn(-c4cccc(C5=C(c6cn(C)c7ccccc67)C(=O)NC5=O)c4)n3)ccn2)C1,AIxFuse|_C0_A3S0_R17|_C7_A3S85_R11,Cn1cc(C2=CC(=O)NC2=O)c2ccccc21,CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccn(-c4ccccc4)n3)ccn2)C1,O=C1C=CC(=O)N1,Nc1ccccn1,3.4881313868516077,0.2763468304479063,613.6780000000001,4.190200000000003,6,True,9.925286293029783,10.777413368225098,104.260129823583,-11.0769660251816,-11.00290943897,131.22,8,2,CHEMBL1081294,0.5182307760218946,CHEMBL2376929,0.559448408562495,0.3723404255319149,0.19834710743801653
Cn1cc(C2=C(c3ccc4cc(-n5c(-c6ccnc(N)c6)n[nH]c5=O)ccc4c3)C(=O)NC2=O)c2ccccc21,AIxFuse|_C0_A3S0_R17|_C7_A3S62_R26,Cn1cc(C2=CC(=O)NC2=O)c2ccccc21,Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1,O=C1C=CC(=O)N1,Nc1ccccn1,2.981875445779986,0.300206594788887,527.5440000000002,3.416900000000001,4,True,10.39724063873291,9.028678894042969,100.67714708476107,-9.93774141784302,-8.83540059642157,140.68999999999997,8,3,51159585,0.5780111647270318,CHEMBL1445111,0.559301569610848,0.25263157894736843,0.14285714285714285
COCc1ccc2c(C3=C(c4ccnc(Nc5ccccc5)c4)C(=O)NC3=O)coc2c1,AIxFuse|_C0_A2S0_R101|_C7_A3S0_R1,COCc1ccc2c(C3=CC(=O)NC3=O)coc2c1,c1ccc(Nc2ccccn2)cc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.6390039260187663,0.4479495255771279,425.44400000000013,4.285000000000003,6,True,9.827911376953123,11.57174301147461,273.3375480770568,-9.94279436974091,-11.633627321885,93.46,6,2,CHEMBL346996,0.6810366624525916,CHEMBL1644636,0.6682264857276556,0.25925925925925924,0.22105263157894736
CC(=O)Nc1cc(C2=C(c3cncc4ccoc34)C(=O)NC2=O)ccn1,AIxFuse|_C0_A2S0_R31|_C7_A3S0_R27,O=C1C=C(c2cncc3ccoc23)C(=O)N1,CC(=O)Nc1ccccn1,O=C1C=CC(=O)N1,Nc1ccccn1,2.845488741022912,0.6970782415398329,348.31800000000004,1.7483999999999997,3,True,9.291882514953612,10.865744590759276,255.11116014360908,-9.26559611303611,-10.6382823280947,114.19000000000001,6,2,CHEMBL293542,0.7456482593037215,CHEMBL399168,0.6970128022759602,0.28169014084507044,0.12345679012345678
O=C1NC(=O)C(c2cccc3sccc23)=C1c1ccnc(NC2CCCOC2)c1,AIxFuse|_C0_A3S0_R109|_C7_A3S0_R41,O=C1C=C(c2cccc3sccc23)C(=O)N1,C1COCC(Nc2ccccn2)C1,O=C1C=CC(=O)N1,Nc1ccccn1,3.2134005716261047,0.6500988825420937,405.4790000000002,3.4544000000000015,4,True,9.761584281921388,11.638487815856935,290.98780218453186,-9.75797180564522,-11.6075722885215,80.32000000000001,6,2,CHEMBL516261,0.69004329004329,CHEMBL1644636,0.7679330328396652,0.18085106382978725,0.3488372093023256
O=C1NC(=O)C(c2ccnc(NC3CCCOC3)c2)=C1c1ccccc1,AIxFuse|_C0_A2S0_R8|_C7_A3S0_R41,O=C1C=C(c2ccccc2)C(=O)N1,C1COCC(Nc2ccccn2)C1,O=C1C=CC(=O)N1,Nc1ccccn1,2.9401465279943544,0.827718733456994,349.39,2.2397,4,True,9.77078342437744,11.34286403656006,309.43687674327595,-9.67950247574349,-11.2713841019275,80.32000000000001,5,2,CHEMBL434484,0.6355140186915889,CHEMBL1644619,0.7718763000970739,0.3114754098360656,0.5538461538461539
CCC(=O)Nc1cc(C2=C(c3cccc4occc34)C(=O)NC2=O)ccn1,AIxFuse|_C0_A3S0_R104|_C7_A3S0_R19,O=C1C=C(c2cccc3occc23)C(=O)N1,CCC(=O)Nc1ccccn1,O=C1C=CC(=O)N1,Nc1ccccn1,2.6326985892106496,0.6959666149944833,361.3570000000001,2.7435,4,True,9.29902458190918,11.01937198638916,284.8784074719133,-9.11771959863392,-10.7231988828792,101.3,5,2,CHEMBL4645337,0.7053850156087409,CHEMBL1644630,0.694302606826122,0.39473684210526316,0.2911392405063291
COc1ccc(C2=C(c3ccnc(NC4CCOCC4)c3)C(=O)NC2=O)c(OC)c1,AIxFuse|_C0_A2S0_R77|_C7_A3S0_R2,COc1ccc(C2=CC(=O)NC2=O)c(OC)c1,C1CC(Nc2ccccn2)CCO1,O=C1C=CC(=O)N1,Nc1ccccn1,2.6107046230780817,0.7062973474744935,409.4420000000002,2.2569,6,True,9.321818351745604,10.94520092010498,284.7757566887038,-9.00691817251159,-10.7534047594587,98.77999999999999,7,2,CHEMBL1082152,0.6160435235559671,CHEMBL1644635,0.8083246346555324,0.2222222222222222,0.4
O=C1NC(=O)C(c2coc3cc(F)c(F)cc23)=C1c1ccnc(Nc2cccnc2)c1,AIxFuse|_C0_A3S0_R70|_C7_A3S0_R22,O=C1C=C(c2coc3cc(F)c(F)cc23)C(=O)N1,c1ccc(Nc2cccnc2)nc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.8105706007501947,0.4894258763456416,418.35900000000004,3.8118000000000007,4,True,9.893206596374512,11.3073148727417,271.9752470562952,-9.52574583333748,-11.6701603401895,97.12,6,2,CHEMBL1081616,0.6996052631578947,CHEMBL1644627,0.7751298096125683,0.3116883116883117,0.23255813953488372
O=C(Nc1cc(C2=C(c3cccc4cc[nH]c34)C(=O)NC2=O)ccn1)C1CC1,AIxFuse|_C0_A2S0_R56|_C7_A3S0_R36,O=C1C=C(c2cccc3cc[nH]c23)C(=O)N1,O=C(Nc1ccccn1)C1CC1,O=C1C=CC(=O)N1,Nc1ccccn1,2.6969846600472778,0.6121344548112041,372.3840000000001,2.4786,4,True,9.612638473510742,10.989996910095217,303.18066716961687,-9.66775095733282,-10.653439029975,103.95,4,3,CHEMBL4647220,0.7147797131147541,CHEMBL1644636,0.7039692701664533,0.27380952380952384,0.2823529411764706
CCC(=O)Nc1cc(C2=C(Nc3cccc(C(O)=O)c3)C(=O)NC2=O)ccn1,AIxFuse|_C0_A3S0_R7|_C7_A3S0_R19,OC(=O)c1cccc(NC2=CC(=O)NC2=O)c1,CCC(=O)Nc1ccccn1,O=C1C=CC(=O)N1,Nc1ccccn1,2.501317603834261,0.558661840573219,380.3600000000001,1.6078999999999999,6,True,8.704916954040527,10.545026779174805,205.9538241820171,-8.92303983314504,-10.4362070652135,137.49,6,4,CHEMBL159149,0.7782589865742746,CHEMBL1644618,0.728693368351937,0.5737704918032787,0.23170731707317074
O=C1NC(=O)C(c2ccnc(Nc3nccs3)c2)=C1c1cccc(Cl)c1,AIxFuse|_C0_A2S0_R20|_C7_A3S0_R23,O=C1C=C(c2cccc(Cl)c2)C(=O)N1,c1ccc(Nc2nccs2)nc1,O=C1C=CC(=O)N1,Nc1ccccn1,2.5963777971559683,0.6745039824241109,382.8320000000001,3.5023000000000017,4,True,9.462684631347656,11.37756061553955,324.40654886989466,-9.52160857495727,-11.2635213726434,83.98,6,2,CHEMBL346107,0.72972168477452,CHEMBL1644620,0.7184633789711552,0.38095238095238093,0.225
Cc1ccc(Nc2cc(-c3n[nH]c(=O)n3-c3ccc4ccccc4c3)ccn2)cc1,AIxFuse|_C4_A4S0_R0|_C7_A0S0_R0,Cc1ccccc1,Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1,Cc1ccccc1,Nc1ccccn1,2.3132193124584717,0.4586374603631858,393.4500000000001,4.827820000000003,4,True,9.954562187194824,12.23076629638672,339.024161172668,-10.1080044129501,-12.2321085532122,75.6,5,2,CHEMBL2048673,0.6431889516635279,CHEMBL1644627,0.8877911079745942,0.17045454545454544,0.6949152542372882
