smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.440541409,2.644305013,-9.6,-8.6,3.4225,468.2161408
O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,0.768445346,1.975895071,-8.1,-7.7,3.5784,277.1215121
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.7,-8.6,3.3181,392.2212261
c1ccc(-c2ccc(CSc3nnc(-c4ccncc4)o3)cc2)cc1,0.47153119,1.983046928,-8.8,-8.3,5.0909,345.0935831
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-8,2.9734,278.1167611
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.657070904,2.39643739,-9,-7.8,4.3482,368.1107104
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(CCCN2CCOCC2)c2ccccc12,0.288494664,2.891248962,-9.3,-8.1,3.6078,581.3002047
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,0.768445346,1.975895071,-8.1,-7.7,3.5784,277.1215121
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CCCC(=O)Nc1n[nH]c2ccc(-c3ccccc3)cc12,0.758874824,1.967183343,-8.3,-7.9,3.9685,279.1371622
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CC(C)C(=O)NCCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2ccccc21,0.31101765,2.510269601,-8.6,-9.7,4.524,465.2052417
O=C(Nc1n[nH]c2ccc(-c3ccccn3)cc12)C1CC1,0.773390379,2.163185865,-8.6,-8.1,2.9734,278.1167611
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.7,-8.2,3.5784,277.1215121
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9,5.4671,402.1038134
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.7,-8.2,3.5784,277.1215121
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.440541409,2.644305013,-9.6,-8.6,3.4225,468.2161408
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.627484971,2.364224756,-8.2,-8.3,2.9299,288.1123444
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(Cl)c1,0.856775357,2.080552851,-8,-8,2.8196,298.0509053
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.7,-8.4,3.3181,392.2212261
O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,0.773390379,2.158875398,-8.3,-7.6,2.9734,278.1167611
O=C(CN1C(=O)Cc2ccccc2C1=O)Nc1scc(Br)c1-c1ncn[nH]1,0.599085652,2.830712975,-9,-8.2,2.4593,444.9844223
COCCN1CCC(CNC(=O)c2c(-c3ccccc3)ccc3ccccc23)CC1,0.628209933,2.109710746,-8.8,-8.6,4.595,402.2307282
CCCC(=O)Nc1n[nH]c2ccc(-c3ccccn3)cc12,0.769418044,2.166620165,-8,-7.7,3.3635,280.1324111
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.5,3.3181,392.2212261
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CN1CCN(c2ccc(NC(=O)c3cc(NC(=O)c4ccccc4)ccn3)cc2)CC1,0.668401616,1.974360627,-9.4,-9.1,3.338,415.200825
Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.561396223,2.41960808,-9,-8.3,3.2372,355.1320768
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,0.673281968,2.198439841,-7.8,-7.8,2.8881,310.0775987
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,0.673281968,2.198439841,-7.8,-7.8,2.8881,310.0775987
CN(C)CCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.675529158,2.334070045,-8.5,-7.2,3.1602,373.179027
O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,0.773390379,2.158875398,-8.3,-7.6,2.9734,278.1167611
Cc1cncc(NC(=O)c2cccc(-c3ccnc(NC(=O)C4CC4)c3)c2)c1,0.707527035,2.175825814,-9.4,-8.3,4.05282,372.1586259
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.3,-9.1,5.4671,402.1038134
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-7.9,-8.2,3.1786,348.0068475
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4ccc(N5CCOCC5)cc4)cc3)c2)[nH]1,0.173197461,2.62945827,-10,-10.3,6.8322,580.2056734
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9,5.4671,402.1038134
COc1ccc(C2CN(c3nc(-c4ccccn4)cc(=O)n3C)CCN2)cc1,0.749868803,2.918746513,-8.9,-8.1,2.0018,377.185175
CSc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.676359731,2.332860852,-8.5,-7.8,4.2091,350.1201322
Cc1nc(C)n(-c2ccc(Nc3cc(Nc4ccccc4Cl)c(C(N)=O)cn3)cc2)n1,0.411998064,2.463064368,-9.3,-8.9,4.51864,433.1417859
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-8.4,5.4671,402.1038134
Cn1c(N2CCOC(c3ccccc3)C2)nc(-c2ccccc2)cc1=O,0.730655919,2.63422669,-8.8,-8.6,3.0252,347.1633769
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-8,2.9734,278.1167611
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.440541409,2.644305013,-9.5,-8.3,3.4225,468.2161408
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1cnn2ncc(-c3ccnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)n3)c2c1,0.440078572,2.898664822,-9.8,-9.2,2.3472,440.1821553
NCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,0.515904878,2.594129757,-9,-8.3,3.3035,385.1426415
CN(C)CCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.675529158,2.334070045,-8.5,-7.2,3.1602,373.179027
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
NCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,0.515904878,2.594129757,-9.1,-8.4,3.3035,385.1426415
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.7,3.3181,392.2212261
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.7,-8.5,3.3181,392.2212261
O=C(Cn1c(=O)ccc2ccccc21)Nc1scc(Br)c1-c1ncn[nH]1,0.520068719,2.743682413,-9.1,-8.5,3.2493,428.9895077
O=C(Nc1ccccc1)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.453592705,2.349968587,-9.8,-9.2,4.1822,407.1494582
Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.561396223,2.41960808,-9,-8.3,3.2372,355.1320768
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.7,-8.4,3.3181,392.2212261
Clc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,0.470918082,2.085421154,-9.2,-8.7,5.6792,373.1094232
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1c1coc2ccccc12,0.449108134,2.668609246,-9.8,-8.8,3.677,455.1845063
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.6,-8.4,3.3181,392.2212261
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-8.1,-8.2,3.1786,348.0068475
COc1ccc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)cc1,0.615764964,2.382137562,-8.3,-8.1,3.1688,403.1895917
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1c1ccccc1,0.629090111,2.407668877,-9.1,-7.6,2.9308,415.1895917
O=C1Nc2ccccc2NC1=C1C(=O)Nc2ccccc21,0.647589488,2.360171237,-9.4,-9.3,2.414,277.0851266
CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,0.769418044,2.158598475,-8.2,-7.6,3.3635,280.1324111
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.7,3.3181,392.2212261
O=C(Nc1ccccc1)Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1,0.631000648,2.559867382,-8.3,-8,2.7064,383.1052104
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.627484971,2.364224756,-8.2,-8.3,2.9299,288.1123444
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-7.9,-8.2,3.1786,348.0068475
O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,0.773390379,2.158875398,-8.3,-7.4,2.9734,278.1167611
c1cc(-c2ccc(N3CCOCC3)cc2)ccc1CSc1nnc(-c2ccc3c(c2)OCO3)o1,0.351341383,2.372265255,-9.9,-10.3,5.2612,473.1409272
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(Cl)cc4)cc23)CC1,0.599300035,2.296246977,-8.8,-8,3.9715,426.1822538
COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccccc4)CC3)c2c1,0.690995807,2.115609608,-9.3,-8.5,3.2135,378.2055761
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.7,-8.2,3.5784,277.1215121
NC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ccc1Cl,0.533203269,2.114316473,-9.1,-8.6,4.7627,422.1509537
Cn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.74005506,2.152761451,-8.5,-8.3,2.7455,302.1055277
CSc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.676359731,2.332860852,-8.9,-7.8,4.2091,350.1201322
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.6,-8.4,3.3181,392.2212261
Clc1ccccc1Nc1cc(-c2ccncc2)ccn1,0.765702305,1.925558299,-7.7,-7.7,4.5406,281.0719751
CN(C)CCNC(=O)c1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)cc1,0.414367891,3.171844019,-9.1,-8.6,4.7956,446.1664137
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.8,-8.3,3.5784,277.1215121
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.7,3.3181,392.2212261
CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,0.673281968,2.198439841,-7.8,-7.7,2.8881,310.0775987
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.7,-8.7,3.3181,392.2212261
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccc(Cl)c(Cl)c4)ccn3)cc2)n1,0.448643009,2.30145716,-9.4,-8.7,5.99654,409.0861009
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-8,2.9734,278.1167611
CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3Cl)cc12,0.763814227,2.290932148,-8.2,-7.9,4.0169,314.0934388
O=C1Nc2ccccc2C1=C1C(=O)Nc2ccccc21,0.716573186,2.137168315,-8.9,-9.1,2.5016,262.0742276
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(CCCO)c2ccccc12,0.336278322,2.763409564,-9.4,-9.2,3.2679,512.2423555
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.9,-8.3,3.5784,277.1215121
COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccccc4)CC3)c2c1,0.690995807,2.115609608,-9.3,-8.5,3.2135,378.2055761
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,0.673281968,2.198439841,-7.8,-7.7,2.8881,310.0775987
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9,5.4671,402.1038134
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.5,3.3181,392.2212261
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.9,-8.4,3.5784,277.1215121
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(Cl)c1,0.856775357,2.080552851,-8,-8,2.8196,298.0509053
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(C(=O)O)cc4)cc23)CC1,0.501074303,2.346509234,-9.3,-7.8,3.0163,436.2110554
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.8,-8.3,3.5784,277.1215121
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1c1coc2ccccc12,0.449108134,2.668609246,-9.8,-8.5,3.677,455.1845063
O=C(Nc1cccc(-c2ccnc(NC(=O)C3CC3)c2)c1)C1CC1,0.885859653,1.956833709,-8.5,-7.6,3.4456,321.1477268
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.8,-8,3.5784,277.1215121
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccc(Cl)cc4)ccc23)CC1,0.599300035,2.300408781,-8.6,-8.2,3.9715,426.1822538
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.8,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.7,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.7,-8.4,3.3181,392.2212261
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
Cn1c(N2CCNC(c3ccc(C#N)cc3)C2)nc(-c2ccccc2)cc1=O,0.765612111,2.889621727,-9.4,-8.9,2.46988,371.1746103
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.440541409,2.644305013,-9.6,-8.3,3.4225,468.2161408
CSc1nc(-c2ccc(F)cc2)c(C2=CC=NC(Nc3ccc(NC(=O)c4ccc(N5CCOCC5)cc4)cc3)=NC=C2)n1C,0.229326086,3.233534458,-10,-9.7,6.4866,621.2322225
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,0.673281968,2.198439841,-7.9,-7.7,2.8881,310.0775987
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-8.1,-8.2,3.1786,348.0068475
O=C(Nc1n[nH]c2ccc(-c3ccccn3)cc12)C1CC1,0.773390379,2.163185865,-8.5,-8,2.9734,278.1167611
O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(C(=O)O)c1,0.749380567,2.107175749,-8.6,-8.4,1.8644,308.0797069
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.3,-9,5.4246,388.0881634
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.627484971,2.364224756,-8.2,-8.3,2.9299,288.1123444
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.7,3.3181,392.2212261
N=C1NC(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)o2)S1,0.830631159,2.659404864,-7.5,-7.7,3.73867,304.0073262
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.523655712,2.510751492,-8.8,-8,3.3466,399.1582915
c1cnn2ncc(-c3ccnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)n3)c2c1,0.440078572,2.898664822,-9.8,-9.2,2.3472,440.1821553
NCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,0.515904878,2.594129757,-9.1,-8.4,3.3035,385.1426415
O=C(Nc1cc(-c2ccccc2)ccn1)C1CCCN(Cc2ccccc2)CC1,0.672942793,2.316815041,-9.5,-9.1,4.9894,385.2154125
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,0.773390379,2.158875398,-8,-7.6,2.9734,278.1167611
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-7.9,-8.2,3.1786,348.0068475
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-8.1,-8.2,3.1786,348.0068475
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-7.9,-8.2,3.1786,348.0068475
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.627484971,2.364224756,-8.2,-8.2,2.9299,288.1123444
CCCC(=O)Nc1n[nH]c2cc(-c3ccccn3)ccc12,0.769418044,2.178766193,-7.9,-7.2,3.3635,280.1324111
CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,0.673281968,2.198439841,-7.8,-7.8,2.8881,310.0775987
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(O)CN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.599180564,2.24281657,-9.1,-8.6,2.7563,392.1848406
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.9,-8.4,3.5784,277.1215121
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2)[nH]1,0.211911101,2.37343623,-9.7,-8.4,6.9956,495.1529095
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-7.9,-8.3,3.1786,348.0068475
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.8,-8.3,3.5784,277.1215121
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.6,-8.4,3.3181,392.2212261
NC(=O)c1ccc(-c2cc(Nc3ccccc3)c(Cl)cn2)cc1,0.754039018,1.916869144,-8.4,-8.2,4.2445,323.0825397
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(NCC1CCN(Cc2ccccc2)CC1)c1n[nH]c2ccc(-c3ccccc3F)cc12,0.441253432,2.245868325,-9.1,-10.1,5.011,442.2168897
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.627484971,2.364224756,-8.1,-8.1,2.9299,288.1123444
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.8,-8.4,3.5784,277.1215121
O=C1NC(=O)C(c2ccccc2)=C1Nc1ccc(O)c(Cl)c1,0.600688709,2.231274474,-8,-7.8,2.5252,314.0458199
CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,0.769418044,2.158598475,-8.1,-7.7,3.3635,280.1324111
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.4,-7.9,2.9734,278.1167611
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.2,5.4671,402.1038134
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.3,-8.9,5.4246,388.0881634
CCCC(=O)Nc1n[nH]c2ccc(-c3ccccc3)cc12,0.758874824,1.967183343,-8.2,-7.9,3.9685,279.1371622
O=C(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C1CC1,0.768445346,1.963749043,-8.8,-8.3,3.5784,277.1215121
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2cccc(Nc3cccc(-c4ccnc(Nc5ccc(N6CCOCC6)cc5)n4)c3)c2)cc1,0.248281609,2.293333133,-10.4,-10.7,7.1344,499.2372105
