SMILES,Title,Rationale,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh,best_3d_sim_rorgt,best_2d_sim_rorgt,best_3d_2d_sim_rorgt,best_3d_match_rorgt,best_2d_match_rorgt,best_3d_2d_match_rorgt,best_3d_sim_dhodh,best_2d_sim_dhodh,best_3d_2d_sim_dhodh,best_3d_match_dhodh,best_2d_match_dhodh,best_3d_2d_match_dhodh
CC(=O)c1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccc(F)cc1,1907,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.9178522230324,-12.9200607982738,499.5850000000001,8.210500000000007,2.064933868984724,0.22940887298364504,46.17,2,1,7,True,,,,,,,0.5378180250107805,0.5238095238095238,0.22476215644820297,1133012,50396833,CHEMBL4172665,0.5010422094841063,0.4375,0.14699358170148547,51406352,CHEMBL1929435,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccc(F)cc2)c(-c2ccccc2)c1,1908,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.9378690900574,-13.0944943191096,533.6460000000002,9.674899999999997,2.0456331814004116,0.21742741622798545,29.1,1,1,7,True,,,,,,,0.5283381364073007,0.5471698113207547,0.22041526715738824,50082582,CHEMBL3609390,CHEMBL4172665,0.4814470458963739,0.38095238095238093,0.14314254062038403,51406350,CHEMBL1929435,50319887
CCc1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1C(=O)O,1909,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.967628088106,-14.2366163067668,435.5230000000001,6.462400000000006,1.9342664704993329,0.3499229792752732,66.4,2,2,7,True,,,,,,,0.5669351018474657,0.5869565217391305,0.23073386134676566,CHEMBL4468864,50396846,50396846,0.5299570647931304,0.3958333333333333,0.18094375431331955,51406355,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccc(O)cc2)c(-c2ccccc2)c1,1910,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.9460705399804,-13.340303941897,531.6550000000002,9.241399999999999,2.083464077776762,0.21566829507593893,49.33,2,2,7,True,,,,,,,0.5290702496475077,0.5576923076923077,0.21545157780195867,1133027,CHEMBL3609390,CHEMBL4172665,0.4701105157401205,0.3673469387755102,0.14329755311049075,51406349,50319887,50319887
CC(C)(C)c1ccc(-c2ccc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2C(=O)O)cc1,1911,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,,,539.6750000000003,8.864500000000005,2.181849559906718,0.2170474494946319,66.4,2,2,7,True,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(-c2ccccc2)c1,1912,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-10.5726721782533,-10.0852716704925,515.6560000000002,9.535799999999997,1.9010363218003707,0.22530465120151255,29.1,1,1,7,True,,,,,,,0.5466607301869991,0.6041666666666666,0.24015201153190927,50082582,CHEMBL3609390,CHEMBL4172665,0.4813907933398629,0.4,0.13935739357393576,50358208,50319887,50319887
CC(=O)c1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1C(=O)O,1913,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-13.3721634265894,-13.7529437437592,449.5060000000001,6.102600000000005,1.966859918751327,0.3338962510225592,83.47,3,2,7,True,,,,,,,0.5653191680921941,0.5416666666666666,0.21903968253968253,667107,50396846,50396846,0.531735248447205,0.4166666666666667,0.1877770627770628,51406355,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1C(=O)O,1914,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.6862216127722,-14.1645544531051,497.5940000000002,7.875420000000007,2.0486558270266837,0.2403574050803013,66.4,2,2,7,True,,,,,,,0.5294527103454276,0.52,0.218355571583123,51089678,50396846,CHEMBL4172665,0.47058823529411764,0.37254901960784315,0.15276250687190765,51406355,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(C(=O)O)c1,1915,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.5607575636562,-12.8325270675053,483.5670000000002,7.567000000000006,1.9625828420555926,0.2508916687795448,66.4,2,2,7,True,,,,,,,0.5410464390765666,0.5384615384615384,0.23159670195606424,51089678,CHEMBL3609390,CHEMBL4172665,0.5143510054844607,0.41379310344827586,0.17458988699969225,51406349,CHEMBL1929434,50319887
Cc1ccc(Cc2ccc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2C(=O)O)cc1C,1916,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.8970246212533,-14.3398515969137,525.6480000000001,8.107640000000009,2.1910830711980456,0.2150321699573976,66.4,2,2,8,True,,,,,,,0.538127565519419,0.48148148148148145,0.18300376647834277,728500,50396846,51089710,0.4700530705079605,0.3492063492063492,0.14843781173935594,51406349,1100160,51406349
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(C(=O)O)c(Cc2ccccc2)c1,1917,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-13.5600035026698,-13.7043262689129,497.5940000000002,7.490800000000006,2.060208316159173,0.23337005105376787,66.4,2,2,8,True,,,,,,,0.5417549435028248,0.5102040816326531,0.18589279262764666,51088934,50396846,50396846,0.47709793197743977,0.3877551020408163,0.16484551317575435,51406351,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2O)c(F)c1,1918,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.654484159215,-9.34705171414843,473.54700000000014,7.713500000000007,2.031074911661104,0.26527966245609463,49.33,2,2,6,True,,,,,,,0.5336283185840708,0.49019607843137253,0.21467992742678557,1133012,50396846,51285896,0.5183478106718666,0.34615384615384615,0.135622683213225,50358208,50319887,50319887
CC(C)(C)c1ccc(-c2cc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2C(=O)O)cc1,1919,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.4648434247028,-10.9171315414648,539.6750000000002,8.864500000000005,2.191835358723285,0.2170474494946322,66.4,2,2,7,True,,,,,,,0.552812858783008,0.49056603773584906,0.19424473878499746,834774,50396846,CHEMBL4172665,0.43810758263123784,0.4166666666666667,0.15505848191267066,50312496,50251713,50251713
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(C(=O)O)c(Cc2ccccc2)c1,1920,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-13.5226572138686,-13.615195681041,497.5940000000002,7.490800000000006,2.060208316159173,0.23337005105376787,66.4,2,2,8,True,,,,,,,0.5398639712828264,0.5102040816326531,0.19891146838079116,51099405,50396846,50396846,0.48084815321477425,0.3877551020408163,0.16539804028764873,51406351,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1,1921,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-11.9154703318746,-12.5751788368074,453.58500000000015,8.177220000000005,1.869932882804262,0.27589061495497014,29.1,1,1,6,True,,,,,,,0.5386544835617666,0.5686274509803921,0.22031551537261748,1133012,CHEMBL3609390,CHEMBL4172665,0.482899893124332,0.375,0.14922079887028444,51406352,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(Cc2ccc(C(=O)O)cc2)c(Cl)c1,1922,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.1364839084587,-16.3739954588914,532.0390000000002,8.144200000000005,2.088167935297399,0.2121851907264748,66.4,2,2,8,True,,,,,,,0.49589041095890407,0.5087719298245614,0.17688076561579238,667015,CHEMBL3609390,CHEMBL4172665,0.4842594185446413,0.3584905660377358,0.14018035799976458,51406349,50319887,51406349
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(C(=O)O)c(-c2ccccc2)c1,1923,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.591557348471,-12.9944849499269,483.5670000000002,7.567000000000006,1.9734007907735425,0.2508916687795448,66.4,2,2,7,True,,,,,,,0.5500044212574056,0.5319148936170213,0.19639008769173957,1133012,50396846,51089710,0.49178599666168843,0.40425531914893614,0.1728461561480683,51406351,50319887,50319887
CCc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1,1924,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.4782219474879,-11.6468635457136,467.61200000000014,8.431200000000004,1.9590018119306443,0.25561120075132365,29.1,1,1,7,True,,,,,,,0.523634131368938,0.6,0.2221451393842275,51122320,50396846,CHEMBL4172665,0.5250521920668059,0.3898305084745763,0.14539906857234625,50312491,CHEMBL1929434,50312491
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1C(=O)O,1925,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.197824308971,-12.3753262807318,421.49600000000015,6.208420000000006,1.8476639163089779,0.38899518507793585,66.4,2,2,6,True,,,,,,,0.5832563865804863,0.5531914893617021,0.22219290917351858,51089686,50396846,51089686,0.5513561147557036,0.3958333333333333,0.18976715686274506,51406351,50319887,50319887
CC(=O)Nc1ccc(-c2cc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2C(C)=O)cc1,1926,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.4793456673896,-12.074008739506,538.6470000000002,8.029800000000007,2.179245287516787,0.19642946479125284,75.27000000000001,3,2,8,True,,,,,,,0.5032892065296841,0.5714285714285714,0.1945814352372697,1133027,50396846,51089710,0.45010907328108585,0.42,0.1625484460694698,51406351,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccc(F)cc2)c(-c2ccccc2)c1,1927,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.0041830889531,-12.769855933482,533.6460000000002,9.674899999999997,2.0456331814004116,0.21742741622798545,29.1,1,1,7,True,,,,,,,0.5069950094084922,0.5471698113207547,0.2159809752406177,1133027,CHEMBL3609390,CHEMBL4172665,0.47086820942064667,0.38095238095238093,0.13852731591448927,1100173,CHEMBL1929435,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(-c2ccccc2)c1,1928,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-10.6309664863082,-10.0852716704925,515.6560000000002,9.535799999999997,1.9010363218003707,0.22530465120151255,29.1,1,1,7,True,,,,,,,0.5262740257450185,0.6041666666666666,0.2323320461811954,50082582,CHEMBL3609390,CHEMBL4172665,0.4813907933398629,0.4,0.13935739357393576,50358208,50319887,50319887
Cc1ccccc1-c1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1C,1929,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-11.9581919599359,-13.1589038792581,467.61200000000014,8.485640000000004,1.953163263309456,0.2664649615436585,29.1,1,1,6,True,,,,,,,0.5544669101273716,0.5416666666666666,0.20388475595050368,1133012,50396846,CHEMBL4172665,0.5031977260614674,0.36,0.1542441096167459,51406352,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(C(=O)O)c(-c2ccccc2)c1,1930,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.591557348471,-12.9944849499269,483.5670000000002,7.567000000000006,1.9734007907735425,0.2508916687795448,66.4,2,2,7,True,,,,,,,0.5500044212574056,0.5319148936170213,0.19639008769173957,1133012,50396846,51089710,0.49178599666168843,0.40425531914893614,0.1728461561480683,51406351,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1-c1ccccc1,1931,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-11.3931325977087,-10.2045625211226,529.6830000000002,9.844219999999996,2.06601251572647,0.21903210116100227,29.1,1,1,7,True,,,,,,,0.4919361309476049,0.5660377358490566,0.1964787455814375,1133012,CHEMBL3609390,51089710,0.4387978142076503,0.3620689655172414,0.12691960130365995,50358208,CHEMBL484780,50251713
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2O)c(F)c1,1932,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.654484159215,-9.34705171414843,473.54700000000014,7.713500000000007,2.031074911661104,0.26527966245609463,49.33,2,2,6,True,,,,,,,0.5336283185840708,0.49019607843137253,0.21467992742678557,1133012,50396846,51285896,0.5183478106718666,0.34615384615384615,0.135622683213225,50358208,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(-c2ccccc2)c1,1933,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-10.6309664863082,-10.0852716704925,515.6560000000002,9.535799999999997,1.9010363218003707,0.22530465120151255,29.1,1,1,7,True,,,,,,,0.5262740257450185,0.6041666666666666,0.2323320461811954,50082582,CHEMBL3609390,CHEMBL4172665,0.4813907933398629,0.4,0.13935739357393576,50358208,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1,1934,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.9154703318746,-12.5751788368074,453.58500000000015,8.177220000000005,1.869932882804262,0.27589061495497014,29.1,1,1,6,True,,,,,,,0.5386544835617666,0.5686274509803921,0.22031551537261748,1133012,CHEMBL3609390,CHEMBL4172665,0.482899893124332,0.375,0.14922079887028444,51406352,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1C(=O)C(C)C,1935,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-11.9513865405009,-12.5859727266345,447.5780000000002,7.348920000000007,2.021553653882176,0.3010922797092016,46.17,2,1,7,True,,,,,,,0.5786030224843347,0.52,0.19758876738220604,1133012,50396846,51089710,0.515120015120015,0.35185185185185186,0.15485446328781768,51406355,52785,50319887
CC(=O)c1ccc(-c2ccc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2F)cc1,1936,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,,,499.5850000000001,8.210500000000005,2.0344270158378723,0.22940887298364504,46.17,2,1,7,True,,,,,,,,,,,,,,,,,,
Cc1ccnc(-c2cc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2-c2ccccc2)c1,1937,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.1213904098413,-12.4908349525791,530.6710000000002,9.23922,2.214990300285221,0.22347275999746286,41.99,2,1,7,True,,,,,,,0.5231263912935938,0.5,0.19126111915597852,1133027,CHEMBL3609390,CHEMBL4172665,0.46976744186046515,0.34782608695652173,0.154213920391372,51406352,50707369,51406350
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccc(O)cc1C(=O)O,1938,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.8641919655711,-14.8525544997686,513.5930000000003,7.581020000000008,2.1918756166647047,0.20933575518119113,86.63000000000001,3,3,7,True,,,,,,,0.506194840461643,0.48148148148148145,0.17930296114726849,51089678,50396846,CHEMBL4172665,0.47550984835279764,0.3492063492063492,0.14124692284861287,51406355,219997,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1C(=O)O,1939,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.2899919080667,-12.3782455383327,421.49600000000015,6.208420000000006,1.8476639163089779,0.38899518507793585,66.4,2,2,6,True,,,,,,,0.592173017507724,0.5531914893617021,0.22558972095532343,51089686,50396846,51089686,0.5498226051697922,0.3958333333333333,0.19202414772727272,51406345,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1Cc1ccc(C(=O)O)cc1,1940,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.8615332914841,-17.2093703931252,511.62100000000027,7.799220000000007,2.089394483969963,0.22334813437647455,66.4,2,2,8,True,,,,,,,0.4858854423108485,0.5098039215686274,0.16810316824393096,1133012,50396846,CHEMBL4172665,0.4781858941196758,0.36538461538461536,0.14553777661194542,51406349,50319887,50319887
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1C(=O)C(=O)O,1941,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.6354808125587,-12.7527815814357,449.5060000000002,5.777520000000005,2.035285612645062,0.27681869889291033,83.47,3,2,7,True,,,,,,,0.532230044802048,0.5306122448979592,0.20469083155650322,558890,50396846,50396844,0.5427325581395348,0.36538461538461536,0.17140045808217366,51406349,50319902,50319902
Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1,1942,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.0109810781951,-12.5751788368074,453.58500000000015,8.177220000000005,1.869932882804262,0.27589061495497014,29.1,1,1,6,True,,,,,,,0.5403832378223496,0.5686274509803921,0.21628145258221515,1133012,CHEMBL3609390,CHEMBL4172665,0.482899893124332,0.375,0.14922079887028444,51406352,50319887,50319887
CC(=O)c1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1C(=O)O,1943,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.86851587562,-12.5806129273501,449.5060000000001,6.102600000000005,1.966859918751327,0.3338962510225592,83.47,3,2,7,True,,,,,,,0.5683533687447582,0.5416666666666666,0.2112539259672432,1133012,50396846,CHEMBL4172665,0.5317637902519701,0.4166666666666667,0.1958732057416268,51406345,50319887,50319887
CCc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccc(F)cc1,1944,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.61043081593,-13.0869324851362,485.60200000000015,8.570300000000003,2.027644380517133,0.24573477892609086,29.1,1,1,7,True,,,,,,,0.5127188065879107,0.5454545454545454,0.2121846756760401,51122320,CHEMBL3609390,CHEMBL4172665,0.46587308384002746,0.40625,0.16441044260027662,51406351,CHEMBL1929435,CHEMBL1929435
CNC(=O)c1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1,1945,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.3695016881236,-13.0771359282138,496.6100000000001,7.228400000000005,2.0431239086747652,0.2497327172496517,58.2,2,2,7,True,,,,,,,0.578119145747471,0.5272727272727272,0.2189325891689195,50082582,CHEMBL3609390,CHEMBL4172665,0.48428645028335904,0.4262295081967213,0.14907708334514982,51406351,50707369,50319887
CC(C)c1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1C(=O)O,1946,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.8918879193022,-13.1946910012815,449.5500000000001,7.023400000000007,2.006161584096292,0.3184347494048958,66.4,2,2,7,True,,,,,,,0.5835662381218558,0.5306122448979592,0.19737920075091703,1133012,50396846,51089710,0.5354254909510974,0.38,0.173121921027339,51406355,50319887,51406352
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(-c2ccccc2)c1,1947,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.2568748022289,-10.0852716704925,515.6560000000002,9.535799999999997,1.9010363218003707,0.22530465120151255,29.1,1,1,7,True,,,,,,,0.5334620874968512,0.6041666666666666,0.21192497782283612,1133009,CHEMBL3609390,CHEMBL4172665,0.4813907933398629,0.4,0.13935739357393576,50358208,50319887,50319887
CNCC(=O)c1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1-c1ccc(F)cc1,1948,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.1822431846844,-12.4577831306794,528.6270000000002,7.4100000000000055,2.2712930931101667,0.19593497983808608,58.2,3,2,9,True,,,,,,,0.5264477312609677,0.45614035087719296,0.1776663471852844,1133027,50396846,CHEMBL4172665,0.4705682493841842,0.352112676056338,0.12129963333842042,51406349,CHEMBL1929435,51406352
CC(=O)c1ccc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1C(=O)O,1949,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.7228536633437,-12.5568335478563,449.5060000000001,6.102600000000005,1.966859918751327,0.3338962510225592,83.47,3,2,7,True,,,,,,,0.5649911816578483,0.5416666666666666,0.21442853441406384,51014060,50396846,CHEMBL4172665,0.5332832597878133,0.4166666666666667,0.19432089390323284,51406351,50319887,50319887
O=C(O)Cc1cc(NC(=O)Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc1-c1ccccc1,1950,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-13.2636960640113,-9.9751033583534,497.5940000000001,7.495900000000006,2.0778091477600036,0.2332990653795743,66.4,2,2,8,True,,,,,,,0.5230522088353413,0.5490196078431373,0.19379981736855953,728500,CHEMBL3609390,CHEMBL4172665,0.4955048409405256,0.3829787234042553,0.15848554112410448,51406352,50319887,50319887
Cc1cccc(-c2cc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2C(=O)O)c1,1951,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-12.8245163407592,-13.3396883203909,497.59400000000016,7.875420000000007,2.063730512341369,0.24035740508030148,66.4,2,2,7,True,,,,,,,0.5413351781390523,0.49056603773584906,0.18252315452469714,1133012,50396846,51089710,0.4917341140003444,0.38333333333333336,0.16822482847380205,51406352,51390141,51406352
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccc(C(=O)O)c(C(=O)O)c2)c(F)c1,1952,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.4984249468339,,545.5660000000003,7.404300000000005,2.2336093232203282,0.1884522187796945,103.7,3,3,8,True,,,,,,,0.46937370956641433,0.46296296296296297,0.18323221361745506,51014060,50396846,51285896,,,,,,
CCCc1ccc(-c2ccc(NC(=O)Cc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2C(=O)O)cc1F,1953,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,,,543.6380000000003,8.658600000000005,2.2507876603981423,0.19548637996513463,66.4,2,2,9,True,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(-c2ccccc2)c1,1954,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-11.731832082286,-10.0852716704925,515.6560000000002,9.535799999999997,1.9010363218003707,0.22530465120151255,29.1,1,1,7,True,,,,,,,0.5209356530425373,0.6041666666666666,0.2334289263023729,1133027,CHEMBL3609390,CHEMBL4172665,0.4813907933398629,0.4,0.13935739357393576,50358208,50319887,50319887
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccc(C(=O)O)cc2)c(C(=O)O)c1,1955,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:2])[cH:1]c1,-13.1488272547423,-15.8747842048896,527.5760000000002,7.265200000000006,2.106568556147879,0.196952138153484,103.7,3,3,8,True,,,,,,,0.5167639699749791,0.5,0.1917627677100494,1133012,CHEMBL4172665,CHEMBL4172665,0.4680939686771076,0.3870967741935484,0.1477837578416921,51406351,CHEMBL1929434,CHEMBL1929434
O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc(-c2ccccc2)c(F)c1,1956,O=C(Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)Nc1ccc([CH3:1])[cH:2]c1,-12.257776473725,-8.93000522350505,457.5480000000001,8.007900000000006,1.878621008271029,0.27487047276242443,29.1,1,1,6,True,,,,,,,0.5390498470397697,0.5384615384615384,0.2311722610325439,1133012,CHEMBL3609390,51285896,0.4953384299832183,0.375,0.15098493331975976,51338204,50319887,50319887
