SMILES,Title,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh,best_3d_sim_rorgt,best_2d_sim_rorgt,best_3d_2d_sim_rorgt,best_3d_match_rorgt,best_2d_match_rorgt,best_3d_2d_match_rorgt,best_3d_sim_dhodh,best_2d_sim_dhodh,best_3d_2d_sim_dhodh,best_3d_match_dhodh,best_2d_match_dhodh,best_3d_2d_match_dhodh
c1cc(Cl)c(-c2ccc(-c3ccc(S(=O)(C)=O)cc3)cc2)cc1,sampled_2486,-10.2257151951039,-10.4616826230067,342.84700000000004,5.077500000000004,1.640790423861409,0.6649561438797916,34.14,2,0,3,True,CHEMBL3976875,0.5436340880646262,52797,0.6955006817148917,0.1363636363636363,0.3958333333333333,0.5436340880646262,0.4791666666666667,0.20317294509368675,CHEMBL3976875,382434,382435,0.6955006817148917,0.375,0.26081275564308437,52797,CHEMBL484531,52797
Fc1c(F)ccc(C(=O)c2c(Cl)cccc2F)c1F,sampled_2487,-10.0492143496385,-9.29740032369937,288.627,4.1274000000000015,2.108049848501894,0.4612684569293084,17.07,1,0,2,True,51379172,0.4363523187052599,CHEMBL3896992,0.425861830264433,0.2830188679245283,0.1875,0.4363523187052599,0.4423076923076923,0.12349593925620564,51379172,51253459,51379172,0.42586183026443303,0.2857142857142857,0.08607367648231508,CHEMBL3896992,1001133,972678
c1(C(F)(F)F)cc(-c2ccc(-c3cc(F)c(C(F)(F)F)cc3)cc2)ccc1C(O)=O,sampled_2488,-11.1548547770968,-8.31783475434583,428.30300000000005,6.895500000000005,2.235200528464688,0.46123264215130766,37.3,1,1,3,False,351354,0.5263268744734625,50251713,0.6759941089837997,0.0769230769230769,0.2063492063492063,0.5263268744734625,0.3770491803278688,0.1487006690740878,351354,51245366,51245366,0.6759941089837997,0.3584905660377358,0.22798214705191447,50251713,297759,297766
c1(F)ccc(-c2c(Cl)cc(C(O)=O)cc2)cc1,sampled_2489,-8.70549410519566,-5.57621920944399,250.65600000000003,3.8443000000000023,1.5630636358503764,0.8791558669281722,37.3,1,1,2,True,51379177,0.491315965263861,50312476,0.5916313559322034,0.1929824561403508,0.1166666666666666,0.491315965263861,0.3728813559322034,0.11609432900318434,51379177,51245370,51245370,0.5916313559322034,0.39215686274509803,0.1776839429459116,50312476,50251713,50251718
c1(C(F)(F)F)cc(NC(c2c(Cl)cccc2)=O)c(Cl)cc1,sampled_2490,-10.3705703096161,-8.5786831046762,334.124,5.264500000000002,1.710169936221643,0.7969485746601017,29.1,1,1,2,True,51379172,0.6728781975266813,CHEMBL3935254,0.5723333813156759,0.4117647058823529,0.1304347826086956,0.6728781975266813,0.47058823529411764,0.2770674930992217,51379172,51379175,51379172,0.5723333813156759,0.37254901960784315,0.19037984336419517,CHEMBL3935254,51406361,50565528
c1cc(-c2ccc(Cl)c(C(=O)O)c2)ccc1NC(=O)c1c(Cl)cccc1,sampled_2491,-9.23311136662555,-9.46962193030696,386.23400000000015,5.610900000000003,1.7186452955753566,0.6125034638828419,66.4,2,2,4,True,558886,0.5518108077230663,50319881,0.7208128750681941,0.1139240506329113,0.2575757575757575,0.5518108077230663,0.5111111111111111,0.1698324022346369,558886,51379168,51379168,0.7208128750681941,0.4888888888888889,0.2986357904390691,50319881,CHEMBL381043,50319887
C(c1cc(-c2ccc(C(F)(F)F)cc2)ccc1)(=O)c1ccc(C(O)=O)cc1,sampled_2492,-10.8200379118098,-6.86462321841304,370.3260000000001,5.301600000000004,1.8375056541457138,0.6341200161148612,54.37,2,1,4,True,351315,0.5813953488372092,51338188,0.5518394648829432,0.0897435897435897,0.125,0.5813953488372092,0.3235294117647059,0.1440898730055357,351315,651548,651570,0.5518394648829432,0.34545454545454546,0.1508087742654033,51338188,50841919,1045587
c1(-c2ccc(NC(=O)Cc3c(Cl)cccc3)cc2)ccc(C(F)(F)F)cc1,sampled_2493,-10.6683496341808,-10.4141697069661,389.8040000000001,6.207000000000003,1.793337905157859,0.5645616613340678,29.1,1,1,4,True,51285884,0.6866967697117055,50358203,0.6520054979382732,0.4426229508196721,0.2121212121212121,0.6866967697117055,0.46551724137931033,0.30394775052813194,51285884,51285870,51285884,0.6520054979382732,0.39215686274509803,0.18334321209637958,50358203,CHEMBL70544,50251713
c1(-c2cc(F)ccc2F)ccc(C(C(F)(F)F)(O)C(F)(F)F)cc1,sampled_2494,-9.94053268840752,-9.45409466786992,356.212,4.944000000000003,2.3092481886054035,0.7557337577349913,20.23,1,1,2,False,51085866,0.572972285786931,220009,0.5506560259705127,0.2857142857142857,0.1159420289855072,0.572972285786931,0.40384615384615385,0.1896815401223462,51085866,50492402,50265709,0.5506560259705127,0.3157894736842105,0.13703728398504034,220009,51370189,51370189
c1(-c2ccc(Cl)c(C(=O)O)c2)ccc(S(=O)(c2ccc(C(F)(F)F)cc2)=O)cc1,sampled_2495,-10.862215954876,-2.79697720878438,440.82600000000014,5.556800000000003,2.0410059147052557,0.5764573202591535,71.44,3,1,4,True,51099405,0.6388856779563057,297803,0.5726067439189895,0.1733333333333333,0.16,0.6388856779563057,0.3283582089552239,0.14482906959549383,51099405,51089688,558710,0.5726067439189895,0.3508771929824561,0.11159878573235517,297803,50841919,51390141
c1cc(-c2ccc(CC(Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)=O)cc2)ccc1,sampled_2496,-12.2857588553165,-9.35176042018558,423.356,6.572400000000004,2.0096358492349466,0.47256852540981215,29.1,1,1,4,True,51014055,0.5487133385773683,50312496,0.5461030105947761,0.3793103448275862,0.2027027027027027,0.5487133385773683,0.5106382978723404,0.20937551177582336,51014055,50396846,50396846,0.5461030105947761,0.36231884057971014,0.1106965562016438,50312496,51406352,50312496
c1c(NC(=O)c2c(Cl)cccc2)cc(C(F)(F)F)cc1C(=O)O,sampled_2497,-8.62147044159283,-8.36560466574432,343.6880000000001,4.309300000000001,1.8511546613113037,0.872358093078513,66.4,2,2,3,True,51379175,0.5640654408571015,50555275,0.6506720624367683,0.3793103448275862,0.2622950819672131,0.5640654408571015,0.39215686274509803,0.20781358347366896,51379175,51379168,51379175,0.6506720624367683,0.38,0.20847880299251872,50555275,50565528,50565528
c1cc(Cl)c(C(=O)Nc2cc(Cl)c(C(=O)O)cc2)cc1,sampled_2498,-6.9827641477651,-1.73186326475369,310.13599999999997,3.943900000000002,1.5948576135732537,0.9019730404195246,66.4,2,2,3,True,51139442,0.5376093294460642,51406361,0.657749242018905,0.2131147540983606,0.2592592592592592,0.5376093294460642,0.4444444444444444,0.18468202402047648,51139442,51379168,51379168,0.657749242018905,0.43902439024390244,0.24866123152570152,51406361,50527774,50565528
c1cc(-c2c(Cl)cccc2Cl)c(C(=O)O)c(Cl)c1,sampled_2499,-7.92159935301587,-8.45251996239445,301.556,5.012000000000001,1.9635956457721342,0.8460648353415393,37.3,1,1,2,True,51139441,0.5014192449616803,CHEMBL3896992,0.5248546511627907,0.2978723404255319,0.2909090909090909,0.5014192449616803,0.3404255319148936,0.15260585716225056,51139441,51253403,51139441,0.5248546511627907,0.32653061224489793,0.143142177589852,CHEMBL3896992,50565529,CHEMBL3896992
c1cc(S(=O)(c2ccc(NC(=O)Cc3ccc(-c4ccccc4)cc3)cc2)=O)ccc1,sampled_2500,-10.3500365147931,-10.1189758418523,427.52500000000003,5.367600000000005,1.7852037036023969,0.4500678216650135,63.24,3,1,6,True,1133007,0.6228235787707153,51406352,0.5589485126988833,0.2816901408450704,0.2307692307692307,0.6228235787707153,0.75,0.29451147733961147,1133007,50396846,50396846,0.5589485126988833,0.40816326530612246,0.13483424291155074,51406352,CHEMBL142996,51406350
c1cc(-c2ccc(NC(=O)c3c(Cl)cc(Cl)cc3)cc2)ccc1S(=O)(=O)C,sampled_2501,-7.74363750531438,-9.68361607611628,420.3170000000001,5.316200000000005,1.773717346453406,0.6218349399971835,63.24,3,1,4,True,51044442,0.5932902362906821,50358203,0.606497341996456,0.1971830985915492,0.2857142857142857,0.5932902362906821,0.44642857142857145,0.19593053655063464,51044442,50396847,51222681,0.606497341996456,0.33962264150943394,0.1766090378410638,50358203,CHEMBL381043,50251713
c1c(NC(c2c(Cl)cccc2)=O)c(F)ccc1C(F)(F)F,sampled_2502,-10.3577687656705,-8.56163518922059,317.669,4.750200000000001,1.73093430869128,0.7956452034493905,29.1,1,1,2,True,51379172,0.6631795575373006,50565528,0.6035578144853875,0.4509803921568627,0.3269230769230769,0.6631795575373006,0.45098039215686275,0.29908097692858654,51379172,51379172,51379172,0.6035578144853875,0.3333333333333333,0.2011859381617958,50565528,1020470,50565528
c1(NC(=O)Nc2ccc(C(F)(F)F)cc2)ccc(F)c(C(F)(F)F)c1,sampled_2503,-11.0364571846767,-8.54254147055815,366.236,5.507300000000002,1.9946803980595362,0.6766272981140642,41.13,1,2,2,False,51111963,0.5047715280116762,51425975,0.622691643417032,0.1739130434782608,0.238095238095238,0.5047715280116762,0.3448275862068966,0.1506992602258258,51111963,51285893,1071441,0.622691643417032,0.40816326530612246,0.20660799307459243,51425975,CHEMBL141732,52784
c1(NC(=O)c2c(Cl)cccc2)cc(Cl)c(C(O)=O)cc1,sampled_2504,-6.76591641534769,-8.46676904508166,310.136,3.943900000000002,1.5948576135732537,0.9019730404195246,66.4,2,2,3,True,51379169,0.4916023604176123,50971943,0.6048974189278624,0.3461538461538461,0.125,0.4916023604176123,0.4444444444444444,0.1966775189915686,51379169,51379168,51379168,0.6048974189278624,0.43902439024390244,0.21876039632602878,50971943,50527774,CHEMBL200858
C(c1cccc(-c2cccc(C(F)(F)F)c2)c1)(Nc1ccc(C(F)(F)F)cc1)=O,sampled_2505,-10.8758762931489,-11.2981875720286,409.32900000000006,6.643500000000003,1.9197599215212247,0.4827396497986793,29.1,1,1,3,True,708914,0.5441014332965821,50527783,0.6417928979389124,0.1794871794871795,0.2769230769230769,0.5441014332965821,0.35384615384615387,0.1461045945807509,708914,50492390,51088914,0.6417928979389124,0.423728813559322,0.17772726404462189,50527783,219977,50527783
c1(-c2ccc(NC(c3c(Cl)cccc3Cl)=O)cc2Cl)c(Cl)cccc1,sampled_2506,-9.39953203808627,-10.9024666900335,411.1150000000001,7.219500000000003,1.86465255485796,0.48460512125367605,29.1,1,1,3,False,50082594,0.5760282021151586,297833,0.6623578076525336,0.1830985915492957,0.1746031746031746,0.5760282021151586,0.5,0.16333077954414865,50082594,50396844,50396844,0.6623578076525336,0.5319148936170213,0.33003253802211685,297833,CHEMBL484780,52794
c1(-c2cc(C(F)(F)F)ccc2)ccc(C(C(F)(F)F)(O)C(F)(F)F)cc1,sampled_2507,-10.1724510385307,-9.81090596726199,388.22900000000004,5.684600000000004,2.312140122947824,0.6562482959465854,20.23,1,1,2,False,51085916,0.5362797585146373,220009,0.5676746335666183,0.32,0.1343283582089552,0.5362797585146373,0.36538461538461536,0.17808730257430666,51085916,50489171,51085908,0.5676746335666183,0.3125,0.11759355509355508,220009,51282849,51282849
c1c(-c2ccc(NC(c3c(Cl)cccc3)=O)cc2Cl)c(Cl)ccc1,sampled_2508,-9.08867699429668,-10.7005702683635,376.6700000000001,6.566100000000003,1.6880595008225967,0.5502973940145044,29.1,1,1,3,True,558967,0.5491076439555506,52794,0.6710879074361507,0.141025641025641,0.5319148936170213,0.5491076439555506,0.5102040816326531,0.20610013917071254,558967,50396844,50396844,0.6710879074361507,0.5434782608695652,0.3647216888239949,52794,CHEMBL484780,52794
c1(-c2ccc(Cl)c(C(=O)O)c2)ccc(NC(Cc2ccc(NC(=O)Cc3ccc(C(F)(F)F)cc3)cc2)=O)cc1,sampled_2509,-10.975073011788,-4.42971163181256,566.9630000000003,7.086400000000004,2.2276671789381304,0.2121720343111835,95.5,3,3,8,True,834911,0.5566993192761083,219977,0.4284408700420399,0.1287128712871287,0.3098591549295774,0.5566993192761083,0.46153846153846156,0.16538797170647954,834911,51089688,51222681,0.4284408700420399,0.35714285714285715,0.13462751435032572,219977,306827,51406350
c1c(-n2c(C(c3ccc(C(=O)O)cc3)=O)c(Cl)c(C(F)(F)F)n2)cccc1,sampled_2510,-9.47935892803732,-8.97658848504065,394.736,4.473700000000003,2.2562885398006003,0.6624214069985953,72.19,4,1,4,True,50492395,0.5432395332875772,52788,0.5283858998144713,0.0987654320987654,0.2162162162162162,0.5432395332875772,0.46296296296296297,0.21621638547576996,50492395,51253457,51253457,0.5283858998144713,0.2698412698412698,0.10935062438541104,52788,51126183,1100163
c1(-c2ccc(NC(Cc3c(Cl)cccc3Cl)=O)cc2F)ccccc1,sampled_2511,-10.7467740504327,-11.0394862412483,374.2420000000001,5.980700000000003,1.798904107249232,0.5980182461033121,29.1,1,1,4,True,669181,0.5723873441994247,50990483,0.6828000000000001,0.141025641025641,0.2388059701492537,0.5723873441994247,0.5,0.16390312531403878,669181,CHEMBL3609390,CHEMBL3609390,0.6828000000000001,0.390625,0.23296742860644684,50990483,50319875,50319875
c1(-c2c(Cl)cccc2)ccc(NC(=O)c2c(Cl)cccc2)cc1C(O)=O,sampled_2512,-8.34739501049351,-10.1542045863574,386.2340000000001,5.610900000000003,1.7772183198113947,0.6125034638828419,66.4,2,2,4,True,51253503,0.5744780670889045,50319887,0.6411503195332037,0.2575757575757575,0.3529411764705882,0.5744780670889045,0.4444444444444444,0.14780661068255052,51253503,50396844,50396841,0.6411503195332037,0.48214285714285715,0.26963215901350146,50319887,CHEMBL200858,CHEMBL200858
c1cc(-c2c(F)c(F)ccc2)ccc1C(C(F)(F)F)(O)C(F)(F)F,sampled_2513,-10.1271335077324,-9.74241172704625,356.212,4.944000000000003,2.3268503864076013,0.7557337577349913,20.23,1,1,2,False,51379172,0.5236374585968082,CHEMBL2263626,0.5841527718398176,0.1551724137931034,0.1774193548387097,0.5236374585968082,0.37735849056603776,0.16918184587267743,51379172,50492402,50265711,0.5841527718398176,0.3392857142857143,0.1381349880375536,CHEMBL2263626,297771,51370190
c1cc(-c2occ(CN(Cc3ccccc3)CC)n2)ccc1C(F)(F)F,sampled_2514,-9.66721253366789,-8.60934264675801,360.379,5.382500000000003,2.1789255393597102,0.5907485512654007,29.270000000000003,3,0,6,True,50082581,0.5172970479704797,219979,0.6189923978868703,0.0875,0.1176470588235294,0.5172970479704797,0.30434782608695654,0.11675369745718733,50082581,51089712,51085916,0.6189923978868703,0.3,0.1310418359915581,219979,50312265,50312264
c1(-c2c(F)c(F)ccc2)ccc(C(C(F)(F)F)(O)C(F)(F)F)cc1,sampled_2515,-10.1915902642511,-9.07118390948083,356.21199999999993,4.944000000000003,2.3268503864076013,0.7557337577349913,20.23,1,1,2,False,51085917,0.5201350373764166,220009,0.5142517814726841,0.3076923076923077,0.1,0.5201350373764166,0.37735849056603776,0.16839839384029473,51085917,50492402,50265711,0.5142517814726841,0.3392857142857143,0.11051028711792663,220009,297771,51370190
c1c(-c2cc(-c3ccccc3Cl)ccc2)ccc(C(C(F)(F)F)(C(F)(F)F)O)c1,sampled_2516,-12.097114559557,-11.4516135183345,430.775,6.986200000000006,2.2488472000022366,0.44404842064462613,20.23,1,1,3,True,50489171,0.6056974903911372,1001123,0.6374922408441961,0.4,0.1805555555555555,0.6056974903911372,0.4,0.24227899615645487,50489171,50489171,50489171,0.6374922408441961,0.3442622950819672,0.15071364816285757,1001123,CHEMBL520306,52787
c1(-c2cc(C3(c4ccccc4)C(=O)N(C)C(N)=N3)ccc2)ccccc1,sampled_2517,-10.3626704967912,-9.62503812060313,341.414,3.3839000000000015,2.60667656038302,0.7937802065409183,58.69,3,1,3,True,51139441,0.5494928745666966,972602,0.574813258636788,0.1076923076923077,0.119047619047619,0.5494928745666966,0.23529411764705882,0.1151492751837707,51139441,50092332,1156155,0.574813258636788,0.3148148148148148,0.14246173079344523,972602,1100164,1100164
c1cc(-c2ccc(S(c3ccc(C(C(F)(F)F)(C(F)(F)F)O)cc3)(=O)=O)cc2)ccc1,sampled_2518,-11.4302596911637,-8.26388661401985,460.39500000000004,5.498600000000004,2.2468618482414247,0.5235837006807259,54.37,3,1,4,True,51099341,0.5912290200324851,1020498,0.3924613908035947,0.1298701298701298,0.0681818181818181,0.5912290200324851,0.4888888888888889,0.21422732374679684,51099341,675349,51085916,0.39246139080359477,0.27586206896551724,0.08219627642789525,1020498,51126195,297777
C(Nc1ccc(C(F)(F)F)cc1)(=O)Cc1ccc(-c2c(-c3ccccc3)cccc2)cc1,sampled_2519,-11.0282485316583,-10.8703268201436,431.4570000000001,7.2206000000000055,1.8585000367103195,0.35508433022338864,29.1,1,1,5,True,382434,0.5717351318209687,51064004,0.5133285670513736,0.1571428571428571,0.1392405063291139,0.5717351318209687,0.5272727272727272,0.19870439670813894,382434,CHEMBL4172665,50396846,0.5133285670513736,0.39215686274509803,0.1558936489359949,51064004,306827,50312265
c1ccc(NC(c2c(Cl)cccc2)=O)cc1C(F)(F)F,sampled_2520,-9.18229401753018,-8.47116000324962,299.679,4.611100000000001,1.5959552359508784,0.8616792194132806,29.1,1,1,2,True,51379169,0.5248417721518988,1100164,0.57187453545414,0.3090909090909091,0.1639344262295081,0.5248417721518988,0.4166666666666667,0.17713886773292717,51379169,51379168,51379168,0.57187453545414,0.4375,0.16710898466215623,1100164,51282849,50251729
C(OC(=O)Nc1cc(-c2cccc(C(F)(F)F)c2)ccc1)c1ccc(C(=O)O)cc1,sampled_2521,-9.92994630009692,-11.537109035962,415.3670000000001,5.819300000000004,1.9712767799909372,0.5506842429624436,75.63,3,2,5,True,51045737,0.5416436234929765,51064007,0.5289871944121072,0.1772151898734177,0.1917808219178082,0.5416436234929765,0.38095238095238093,0.14609389756181684,51045737,701349,701259,0.5289871944121072,0.35526315789473684,0.15643316494026294,51064007,51406352,51406352
c1c(C(F)(F)F)ccc(-c2c(Cl)cc(-c3ccc(C(O)=O)cc3)cc2)c1,sampled_2522,-10.2452153628164,-10.4753255570157,376.7610000000001,6.3910000000000045,1.855750643309813,0.5746028097477472,37.3,1,1,3,True,351248,0.5307041634625947,50312470,0.6144358794674142,0.1153846153846153,0.1,0.5307041634625947,0.3333333333333333,0.14395311033872096,351248,51379189,708915,0.6144358794674142,0.41509433962264153,0.25160175251936273,50312470,50251713,50251713
c1cc(-c2c(F)cc(F)cc2)ccc1C(C(F)(F)F)(C(F)(F)F)O,sampled_2523,-9.98197642430311,-9.68436772332918,356.212,4.9440000000000035,2.283839397396612,0.7557337577349913,20.23,1,1,2,False,51085908,0.5128498727735369,CHEMBL2263626,0.5452911077306044,0.2545454545454545,0.1587301587301587,0.5128498727735369,0.4897959183673469,0.17464187747637913,51085908,50492402,51285893,0.5452911077306044,0.3157894736842105,0.1482931558439137,CHEMBL2263626,51370189,51370189
c1c(-c2ccccc2)ccc(S(=O)(C(F)(F)F)=O)c1,sampled_2524,-8.97804241818792,-7.36011575699309,286.274,3.647100000000002,1.724166695003806,0.8441801386482803,34.14,2,0,2,True,51085918,0.4771546556547222,51038861,0.6146904890813932,0.3043478260869565,0.1836734693877551,0.47715465565472226,0.37209302325581395,0.1498682209244273,51085918,50396846,50396846,0.6146904890813932,0.3137254901960784,0.1422229269066117,51038861,51126195,52785
c1(-c2c(F)cc(F)cc2)ccc(C(C(F)(F)F)(C(F)(F)F)O)cc1,sampled_2525,-9.98463640909412,-9.67039544280877,356.21199999999993,4.944000000000003,2.283839397396612,0.7557337577349913,20.23,1,1,2,False,51085908,0.4949924887330996,CHEMBL2263626,0.5439347886156396,0.2545454545454545,0.1587301587301587,0.49499248873309964,0.4897959183673469,0.15846323280243985,51085908,50492402,50265709,0.5439347886156396,0.3157894736842105,0.14798673967296158,CHEMBL2263626,51370189,51370189
c1(-c2cc(Cl)ccc2)ccc(C(C(F)(F)F)(C(F)(F)F)O)cc1,sampled_2526,-10.1067421422602,-9.17031375600177,354.67699999999996,5.319200000000003,2.1825516266938845,0.7237044552483709,20.23,1,1,2,True,51236262,0.4931345625735582,220009,0.547522886375875,0.1475409836065573,0.2419354838709677,0.49313456257355825,0.5,0.20159165751920965,51236262,50489171,50489171,0.547522886375875,0.2727272727272727,0.1346367753383299,220009,50841919,220009
c1(-c2ccccc2)c(Cl)cc(-c2cccc(C(O)=O)c2)cc1,sampled_2527,-10.1746794280507,-9.02868311531662,308.76400000000007,5.372200000000004,1.6314486319120327,0.7057234034588681,37.3,1,1,3,True,795466,0.5260506266896043,1045615,0.5880043325209856,0.2205882352941176,0.2586206896551724,0.5260506266896043,0.37037037037037035,0.16524443022730692,795466,CHEMBL3609390,51253456,0.5880043325209856,0.38461538461538464,0.17826879563213968,1045615,50251713,50251713
N(c1ccc(C(F)(F)F)cc1)(C(c1c(Cl)cccc1)=O)CC(=O)O,sampled_2528,-5.08981646168748,-6.97968951185625,357.71500000000015,4.090200000000002,2.01683304067641,0.8962364305154331,57.61,2,1,4,True,1156143,0.5314187854037676,CHEMBL3896992,0.4683255046337438,0.074074074074074,0.2352941176470588,0.5314187854037676,0.32142857142857145,0.15579804390802207,1156143,51085918,51085918,0.4683255046337438,0.323943661971831,0.11183892647970001,CHEMBL3896992,1001117,CHEMBL3896992
NC(=O)c1ccc(-c2ccc(S(=O)(C)=O)cc2)cc1,sampled_2529,-8.70887913927745,-8.11290058947889,275.32899999999995,1.856,1.5928545648262933,0.9282968182356742,77.23,3,1,3,True,51085918,0.5409476855655985,51338167,0.5770938600520594,0.1698113207547169,0.1320754716981132,0.5409476855655985,0.45652173913043476,0.1610178908767641,51085918,382432,382432,0.5770938600520594,0.25,0.11515462462963201,51338167,1100164,1100159
c1(-c2cc(COC)ccc2)ccc(C(C(F)(F)F)(C(F)(F)F)O)cc1,sampled_2530,-10.5701732935031,-9.54443087760512,364.28499999999997,4.8122000000000025,2.2751931420319806,0.7891391817958829,29.46,2,1,4,True,51085909,0.6213811420982736,220009,0.5568330284818396,0.288135593220339,0.136986301369863,0.6213811420982736,0.37735849056603776,0.20189491488172306,51085909,51085916,51085918,0.5568330284818396,0.328125,0.13384557872615582,220009,51338203,51338203
c1cc(-c2ccc(Cl)c(C(=O)O)c2)ccc1NC(Nc1ccc(C(F)(F)F)cc1)=O,sampled_2531,-11.5637335611234,-9.97756902062577,434.8010000000001,6.368000000000003,1.9560962755556126,0.4462477689522091,78.43,2,3,4,True,51122315,0.5892778511668868,1045586,0.6190214403518417,0.2027027027027027,0.2361111111111111,0.5892778511668868,0.33962264150943394,0.15981731484373238,51122315,51379168,51089690,0.6190214403518417,0.39215686274509803,0.17563967058616284,1045586,306827,50251713
c1cccc(-c2cc(-c3c(Cl)cccc3)ccc2C(=O)O)c1C(F)(F)F,sampled_2532,-6.73162635148919,-6.55251614977435,376.7610000000001,6.3910000000000045,1.9892256433098154,0.5746028097477472,37.3,1,1,3,True,51139410,0.5042372881355932,1001130,0.5458456243854474,0.2575757575757575,0.3432835820895522,0.5042372881355932,0.4375,0.16247547247753796,51139410,488711,488711,0.5458456243854474,0.46551724137931033,0.20743240313316752,1001130,CHEMBL520306,220008
c1(F)ccc(F)c(-c2ccc(C(C(F)(F)F)(O)C(F)(F)F)cc2)c1,sampled_2533,-9.97936603797011,-9.56916296640208,356.212,4.944000000000003,2.3092481886054035,0.7557337577349913,20.23,1,1,2,False,51085917,0.5689332501559576,CHEMBL2263626,0.5711064129668781,0.2830188679245283,0.1587301587301587,0.5689332501559576,0.40384615384615385,0.18893266475644696,51085917,50492402,50265709,0.5711064129668781,0.3157894736842105,0.13916951350956358,CHEMBL2263626,51370189,51370189
c1cc(-c2c(F)ccc(F)c2)ccc1C(C(F)(F)F)(O)C(F)(F)F,sampled_2534,-10.0071350081558,-9.33338148656223,356.21199999999993,4.944000000000003,2.3092481886054035,0.7557337577349913,20.23,1,1,2,False,51085918,0.509806402631912,219988,0.524793388429752,0.2941176470588235,0.0714285714285714,0.509806402631912,0.40384615384615385,0.17653495972919342,51085918,50492402,50265709,0.524793388429752,0.3157894736842105,0.13568058076225045,219988,51370189,51370189
c1(NC(c2c(Cl)cc(NC(c3c(Cl)cccc3)=O)cc2)=O)ccc(C(O)=O)cc1,sampled_2535,-10.0802013191988,-10.0900031839445,429.2590000000001,5.196200000000003,1.7649247505810557,0.5199021930680098,95.5,3,3,5,True,766246,0.5896555312727652,219999,0.5816349896954431,0.0879120879120879,0.2253521126760563,0.5896555312727652,0.44680851063829785,0.16671736118152014,766246,51379168,50990880,0.5816349896954431,0.41379310344827586,0.17078282727381702,219999,CHEMBL200858,CHEMBL200858
c1(-c2c(F)ccc(Cl)c2)ccc(C(C(F)(F)F)(O)C(F)(F)F)cc1,sampled_2536,-10.1697309750675,-9.21609727732693,372.667,5.458300000000003,2.2974393973966123,0.6941780695723138,20.23,1,1,2,False,675363,0.6506805749904592,220009,0.5609167671893849,0.2807017543859649,0.1492537313432835,0.6506805749904592,0.43137254901960786,0.22536168900353276,675363,50492402,50489171,0.5609167671893849,0.32075471698113206,0.133450050275034,220009,50841919,50841919
c1(NC(=O)Cc2ccc(-c3ccccc3)cc2)ccc(F)cc1,sampled_2537,-11.6615249124418,-9.51778131581119,305.35200000000003,4.673900000000002,1.4572628498969085,0.7451267071093186,29.1,1,1,4,True,51122315,0.5687614399023795,CHEMBL3949527,0.6486040228159712,0.1884057971014492,0.2166666666666666,0.5687614399023795,0.6341463414634146,0.28396528041956215,51122315,50396846,50396846,0.6486040228159712,0.4186046511627907,0.23890577507598787,CHEMBL3949527,50319887,CHEMBL519160
c1c(-c2ccc(Cl)c(C(=O)Nc3ccc(C(O)=O)cc3)c2)cc(C(F)(F)F)cc1,sampled_2538,-11.1821287742034,-7.95653671021988,419.78600000000006,5.976300000000003,1.9066354984443024,0.5466366126288985,66.4,2,2,4,True,558767,0.5456728259734837,51370186,0.558966457271542,0.1413043478260869,0.1184210526315789,0.5456728259734837,0.4339622641509434,0.1414534704606087,558767,51379168,51253459,0.558966457271542,0.421875,0.1526004141174707,51370186,219977,50251729
c1(C(Nc2c(Cl)ccc(C(F)(F)F)c2)=O)c(Cl)cccc1F,sampled_2539,-10.8313126492734,-8.63861126247568,352.114,5.403600000000002,1.9256271381515546,0.7203827695836919,29.1,1,1,2,True,51379172,0.6709238679714713,CHEMBL3935254,0.6108202443280977,0.3818181818181818,0.1081081081081081,0.6709238679714713,0.38181818181818183,0.256170931407289,51379172,51379172,51379172,0.6108202443280977,0.3181818181818182,0.15355228524845216,CHEMBL3935254,50319901,50319901
c1c(S(=O)(N(c2ccc(-c3ccccc3)cc2)S(=O)(c2ccc(C(O)=O)cc2)=O)=O)cccc1,sampled_2540,-3.52889836980104,-2.77762369252402,493.56200000000024,4.636000000000004,2.1234421501153253,0.40189469022497487,108.82,5,1,7,True,819841,0.5870415389493711,50841919,0.2965952314685963,0.2121212121212121,0.1904761904761904,0.5870415389493711,0.39622641509433965,0.1816947813961524,819841,382432,382432,0.29659523146859634,0.3,0.05962699960983223,50841919,50358230,50841889
c1ccc(Cl)cc1NS(=O)(c1ccc(-c2ccccc2)cc1)=O,sampled_2541,-9.47705810982879,-5.23662147713306,343.83500000000004,4.807800000000003,1.5787733394073982,0.738637962784151,46.17,2,1,4,True,675640,0.5718776447829766,50971948,0.6650224215246636,0.1475409836065573,0.1428571428571428,0.5718776447829766,0.41509433962264153,0.13797276853252646,675640,51222681,382429,0.6650224215246636,0.391304347826087,0.18480944712828773,50971948,51282870,51282870
