smiles,qed,sas,ror_score,dhodh_score,logP,weight
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-10.1,-4.4,6.8006,750.1809971
COC1CN(C(=O)C2Cc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,0.401496577,3.863905806,-7.4,-9.1,4.8952,605.1340614
Cc1cc(C(F)(F)F)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CCC(C(=O)O)CC3)c1Cl)n2C,0.430972127,2.821864832,-9.8,-10.1,6.33992,526.1037826
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-8.3,-8.7,4.1976,547.1400194
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-9.3,-4.3,7.1907,764.1966471
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-7.6,-9.4,4.1976,547.1400194
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-9.9,-6,6.8006,750.1809971
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-9.5,-4.4,7.1907,764.1966471
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-6.7,-9.6,4.1976,547.1400194
CC(=O)NCC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.601871535,3.0651739,-10,-10,4.1448,529.1494412
COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,0.288963917,3.519036663,-8.9,-6.3,6.3422,578.1463161
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-9.2,-4.4,7.1907,764.1966471
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.180452555,3.932365577,-8.1,-5,7.4331,751.1650127
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-8.8,-7.4,4.1976,547.1400194
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-7.9,-3.1,6.8006,750.1809971
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.258471646,3.147082566,-7.8,-6.9,5.7569,653.1682062
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.546344508,3.198438134,-7.2,-9,3.8075,533.1243693
Cc1cc(C(F)(F)F)cc2c1nc(Cc1c(Cl)ccc(C(=O)N3CCCC(C(=O)O)CC3)c1Cl)n2C,0.430984141,3.226246837,-10.7,-9.7,6.12502,541.1146816
Cc1cccc(F)c1-c1cc2c(nn1)C1(c3cncc(-c4cnn(CC(O)CO)c4)n3)CCC2C1(C)C,0.414380909,5.116662846,-9.1,-5.7,3.80112,500.2336024
O=C(O)C1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.135569114,4.36566893,-7.7,-4,7.8232,765.1806627
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-8.8,-6.6,4.1976,547.1400194
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)C1CCC(C(=O)O)CC1)O2,0.434772785,3.152834466,-7.9,-6.5,4.1362,591.2050643
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)C1CC1)O2,0.619541594,2.937145018,-8.6,-8.8,3.6552,505.1682848
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2cc(C(F)(F)F)cnc2Cl)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.279558092,3.82748754,-9.7,-10,5.9043,660.1244026
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.348096589,3.567125548,-8.3,-5.6,4.9304,625.1369061
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.52657876,3.384336845,-10.4,-10.6,4.53882,496.1533816
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.52657876,3.384336845,-10.2,-9.5,4.53882,496.1533816
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.52657876,3.384336845,-10.4,-10.6,4.53882,496.1533816
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.160771378,4.207527321,-8.9,-5,7.8695,765.1806627
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,0.490172509,3.382199345,-10.1,-9.6,4.8838,516.0987592
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-10.4,-3.9,6.8006,750.1809971
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.52657876,3.384336845,-10.4,-9.5,4.53882,496.1533816
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-8.4,-10.5,3.2651,479.1526348
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-9.3,-5.1,7.1907,764.1966471
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-7.2,-9.2,3.2651,479.1526348
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-8.4,-5,6.8006,750.1809971
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-10.7,-5,6.8006,750.1809971
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-7.3,-8.8,4.1976,547.1400194
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)C1CCC(C(=O)O)CC1)O2,0.434772785,3.152834466,-7.9,-7,4.1362,591.2050643
CC(=O)NCC1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.449984178,3.761921788,-8.9,-9.9,3.95852,583.1523957
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-9.4,-10.1,4.1976,547.1400194
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.546344508,3.198438134,-9.5,-9.9,3.8075,533.1243693
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.258471646,3.147082566,-8.5,-8.2,5.7569,653.1682062
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-8.5,-4.1,7.1907,764.1966471
CC(=O)N1CCCC(C(=O)N2CC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.869888637,-7.9,-7.1,6.8006,750.1809971
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-7,-9.1,4.1976,547.1400194
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-8,-3.2,7.1907,764.1966471
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-9.1,-9.4,3.2651,479.1526348
Cc1c(NC(=O)c2cc(C)n(C)c2)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,0.669357969,3.033407896,-10.6,-10,4.14294,435.2634253
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)C1CCC(C(=O)O)CC1)O2)C(F)(F)F,0.350455234,3.416159473,-8,-6,4.6786,645.1767988
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.258471646,3.147082566,-8.1,-6.7,5.7569,653.1682062
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.277072334,3.841749662,-9.1,-7.7,5.3668,639.1525562
CC(C)(O)CNC(=O)c1nc(C(=O)NCC(C)(C)O)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)s1,0.317211849,3.183506079,-8.7,-10.8,3.1237,557.1419112
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.277072334,3.841749662,-10,-7.2,5.3668,639.1525562
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.158565326,3.525060178,-7.9,-4.7,8.2596,779.1963128
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.158565326,3.525060178,-7.9,-3.7,8.2596,779.1963128
CC(=O)N1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.333205368,3.112163497,-10.5,-7,5.1244,652.1841906
O=C(O)C1CCC(C(=O)N2CC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.18692461,3.462016466,-7.4,-5.5,7.043,737.1493626
COC1CN(C(=O)C2Cc3c(-c4c(F)cc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,0.386594626,3.996142799,-7.2,-9.3,5.0343,623.1246396
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.158565326,3.525060178,-7.7,-4,8.2596,779.1963128
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-7.7,-5.4,7.1907,764.1966471
COC1CN(C(=O)C2Cc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,0.401496577,3.863905806,-7.8,-9.6,4.8952,605.1340614
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OCC(C)(C)C)ccc2O1,0.636657519,3.030823121,-7.9,-9.6,3.5127,493.1682848
Cc1c(NC(=O)c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)cc23)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,0.258215993,3.203498628,-9.2,-5.1,5.5067,616.291037
Cc1cc(C#N)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CCC(CC(=O)O)CC3)c1Cl)n2C,0.497567451,2.880567672,-10,-7.8,5.5829,497.127297
CC(=O)N1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.333205368,3.112163497,-10.6,-7.2,5.1244,652.1841906
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.258471646,3.147082566,-8.2,-5.6,5.7569,653.1682062
O=C(O)C1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.197886337,3.939218925,-7.9,-3.6,6.9321,752.1602616
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-8.8,-5,6.8006,750.1809971
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.160771378,4.207527321,-8.8,-5.5,7.8695,765.1806627
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-7.4,-4.7,6.8006,750.1809971
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.395840493,3.530352369,-10,-5.2,4.2979,624.1528905
O=C(O)C1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.135569114,4.36566893,-8.4,-4.8,7.8232,765.1806627
CC(=O)NCC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.477563586,3.345944717,-9.6,-9.1,4.6872,583.1211758
Cc1cc(C(F)(F)F)cc2c1nc(Cc1c(Cl)ccc(C(=O)N3CCC(C(=O)O)CC3)c1Cl)n2C,0.469288556,2.790903375,-10.7,-8.6,5.73492,527.0990316
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-7.7,-8.8,4.1976,547.1400194
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)C1(C)CC1)O2,0.595431183,3.12049613,-9.9,-7.9,4.0453,519.1839349
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,0.205955668,3.166863397,-9.7,-5.4,7.8838,596.1067695
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-9.1,-4.1,7.1907,764.1966471
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,0.205955668,3.166863397,-9.3,-8.1,7.8838,596.1067695
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-6.6,-9.9,3.2651,479.1526348
COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,0.288963917,3.519036663,-9.3,-4.9,6.3422,578.1463161
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-9,-5.7,7.1907,764.1966471
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-8.7,-9.7,3.2651,479.1526348
CCC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(C)=O)O2,0.608639579,3.070987389,-9.3,-9.8,3.6552,493.1682848
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-10,-10.7,3.2651,479.1526348
COC1CN(C(=O)C2Cc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,0.401496577,3.863905806,-7.4,-8.9,4.8952,605.1340614
CC(=O)NCC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.477563586,3.345944717,-9.5,-8.9,4.6872,583.1211758
Cc1c(NC(=O)c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)cc23)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,0.258215993,3.203498628,-8.7,-5.2,5.5067,616.291037
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.52657876,3.384336845,-10.4,-10.1,4.53882,496.1533816
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)CC(F)(F)F)ccc2O1,0.502711605,3.294918169,-8.4,-8.4,4.1976,547.1400194
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.680513887,2.901234886,-9,-9.5,3.2651,479.1526348
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-8.6,-5.7,7.1907,764.1966471
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.546344508,3.198438134,-8.8,-9.2,3.8075,533.1243693
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.277072334,3.841749662,-8.6,-5.4,5.3668,639.1525562
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.546344508,3.198438134,-9,-8.7,3.8075,533.1243693
CC(=O)N1CCC(C(=O)N2CC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.197392958,3.431235954,-9.8,-5.3,6.4105,736.165347
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-7.7,-3.5,7.1907,764.1966471
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-8.2,-4.2,6.8006,750.1809971
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.52657876,3.384336845,-10.3,-9.3,4.53882,496.1533816
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.348096589,3.567125548,-8.3,-4.8,4.9304,625.1369061
Cc1nc2nc(-c3ccc(-c4ccccc4)cc3)cc(C(=O)O)c2[nH]1,0.587213303,2.170680082,-9.9,-11.7,4.29852,329.1164267
CC(=O)NCC1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,0.487626528,3.67955328,-9.1,-8.3,3.56842,569.1367456
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.348096589,3.567125548,-8.1,-5.2,4.9304,625.1369061
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-8.1,-4,7.1907,764.1966471
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.179320794,3.460024002,-9.4,-5.4,7.1907,764.1966471
O=C(C1CCCCS(=O)(=O)CC1)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.178008147,4.295249531,-8.8,-3.9,7.1471,785.1527337
Cc1cc(C(F)(F)F)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CCC(CC(=O)O)CC3)c1Cl)n2C,0.389833307,2.885962918,-10.9,-8.2,6.73002,540.1194327
CC(=O)N1CCCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.179320794,4.168205219,-8.8,-4.7,7.1907,764.1966471
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,0.376712066,3.849137841,-7.5,-7.6,5.2853,619.1497115
CC(=O)NCC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,0.601871535,3.0651739,-9.5,-9.9,4.1448,529.1494412
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-8.3,-5.5,6.8006,750.1809971
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(C)C)ccc2O1,0.587630287,3.160820858,-7.3,-8.2,3.9012,507.1839349
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-8.9,-5.3,6.8006,750.1809971
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-11.4,-3.4,6.8006,750.1809971
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.348096589,3.567125548,-8.6,-5.4,4.9304,625.1369061
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-9,-4.4,6.8006,750.1809971
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.187029216,3.902470834,-9.1,-3.9,6.8006,750.1809971
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,0.205955668,3.166863397,-10.2,-6.3,7.8838,596.1067695
O=C(O)C1CCC(C(=O)NC2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.160771378,4.207527321,-9.9,-5.3,7.8695,765.1806627
COC1(C(=O)NCC2CN(S(=O)(=O)c3ccc(F)cc3)c3cc(NC(=O)OC(C)(C)C)ccc3O2)CC1,0.556905835,3.245706718,-8.6,-7.3,3.4242,535.1788495
O=C(CNC1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.096771585,4.535999953,-7,-4.3,9.4028,910.1557663
